antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'pressure_Node_3__pressure_Node_3__(65.474, 66.827]']",class__0.0,0.083,0.945,0.446,0.088
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0.0,0.097,0.983,0.477,0.099
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'pressure_Node_3__pressure_Node_3__(67.591, 68.328]']",class__0.0,0.001,0.867,0.354,0.001
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1.0,0.024,1.0,0.574,0.024
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'flow_Link_29__flow_Link_29__(1450.8, 1483.2]']",class__1.0,0.171,1.0,0.676,0.171
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1.0,0.11,1.0,0.63,0.11
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'flow_Link_29__flow_Link_29__(1450.8, 1483.2]']",class__1.0,0.004,1.0,0.562,0.004
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0.0,0.0,0.0,0.0,0.0
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'flow_Link_29__flow_Link_29__(79.199, 205.2]']",class__0.0,0.079,1.0,0.478,0.079
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1.0,0.088,1.0,0.614,0.088
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0.0,0.002,1.0,0.44,0.002
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0.0,0.0,0.0,-1.0,0.016
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_29__flow_Link_29__(79.199, 205.2]']",class__0.0,0.102,1.0,0.49,0.102
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0.0,0.164,1.0,0.526,0.164
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0.0,0.008,0.45,-0.199,0.019
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'flow_Link_29__flow_Link_29__(79.199, 205.2]']",class__0.0,0.016,0.86,0.355,0.019
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0.0,0.037,0.848,0.354,0.043
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0.0,0.151,0.969,0.499,0.156
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1.0,0.189,1.0,0.691,0.189
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'flow_Link_30__flow_Link_30__(-248.4, 126.0]']",class__0.0,0.079,1.0,0.478,0.079
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'flow_Link_30__flow_Link_30__(-324.0, -248.4]']",class__1.0,0.095,1.0,0.619,0.095
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1.0,0.019,1.0,0.571,0.019
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0.0,0.0,0.0,0.0,0.0
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_30__flow_Link_30__(-248.4, 126.0]']",class__0.0,0.092,0.88,0.405,0.104
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_30__flow_Link_30__(-324.0, -248.4]']",class__1.0,0.091,1.0,0.616,0.091
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0.0,0.012,1.0,0.445,0.012
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0.0,0.0,0.0,0.0,0.0
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'flow_Link_30__flow_Link_30__(-248.4, 126.0]']",class__0.0,0.001,0.077,-0.864,0.014
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0.0,0.166,1.0,0.528,0.166
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0.0,0.021,1.0,0.449,0.021
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0.0,0.018,0.824,0.328,0.022
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0.0,0.169,0.957,0.504,0.177
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__1.0,0.013,1.0,0.568,0.013
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1.0,0.141,1.0,0.652,0.141
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1.0,0.041,1.0,0.584,0.041
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'flow_Link_32__flow_Link_32__(-39.6, 3.6]']",class__0.0,0.079,1.0,0.478,0.079
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0.0,0.0,0.0,0.0,0.0
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1.0,0.018,1.0,0.57,0.018
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1.0,0.096,1.0,0.62,0.096
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_32__flow_Link_32__(-39.6, 3.6]']",class__0.0,0.086,1.0,0.481,0.086
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0.0,0.0,1.0,0.44,0.0
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0.0,0.018,1.0,0.448,0.018
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__0.0,0.0,0.0,-1.0,0.008
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1.0,0.096,1.0,0.62,0.096
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'flow_Link_32__flow_Link_32__(-39.6, 3.6]']",class__0.0,0.018,0.871,0.365,0.02
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0.0,0.046,1.0,0.461,0.046
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0.0,0.125,1.0,0.503,0.125
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__0.0,0.0,0.0,-1.0,0.0
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__0.0,0.0,0.0,-1.0,0.01
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'flow_Link_32__flow_Link_32__(-39.6, 3.6]']",class__0.0,0.001,0.055,-0.903,0.013
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0.0,0.139,1.0,0.511,0.139
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0.0,0.048,0.985,0.453,0.049
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'pressure_Node_10__pressure_Node_10__(61.122, 63.248]']",class__1.0,0.041,1.0,0.584,0.041
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__1.0,0.041,1.0,0.584,0.041
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'pressure_Node_10__pressure_Node_10__(48.012, 61.122]']",class__1.0,0.05,1.0,0.59,0.05
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'pressure_Node_10__pressure_Node_10__(61.122, 63.248]']",class__0.0,0.0,0.0,-1.0,0.064
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0.0,0.0,0.0,-1.0,0.0
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'pressure_Node_10__pressure_Node_10__(64.84, 66.914]']",class__0.0,0.0,0.0,0.0,0.0
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'pressure_Node_10__pressure_Node_10__(48.012, 61.122]']",class__0.0,0.0,0.0,-1.0,0.102
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'pressure_Node_10__pressure_Node_10__(61.122, 63.248]']",class__0.0,0.0,0.0,-1.0,0.001
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0.0,0.0,0.0,0.0,0.0
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'pressure_Node_10__pressure_Node_10__(64.84, 66.914]']",class__0.0,0.031,1.0,0.454,0.031
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'pressure_Node_10__pressure_Node_10__(48.012, 61.122]']",class__0.0,0.0,0.0,-1.0,0.013
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'pressure_Node_10__pressure_Node_10__(61.122, 63.248]']",class__0.0,0.001,1.0,0.44,0.001
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0.0,0.084,1.0,0.48,0.084
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'pressure_Node_10__pressure_Node_10__(64.84, 66.914]']",class__0.0,0.104,1.0,0.491,0.104
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'pressure_Node_10__pressure_Node_10__(48.012, 61.122]']",class__0.0,0.021,0.604,0.075,0.035
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'pressure_Node_10__pressure_Node_10__(61.122, 63.248]']",class__0.0,0.094,1.0,0.485,0.094
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0.0,0.072,1.0,0.474,0.072
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'demand_Node_24__demand_Node_24__(154.8, 219.6]']",class__1.0,0.069,1.0,0.602,0.069
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'demand_Node_24__demand_Node_24__(219.6, 248.4]']",class__1.0,0.036,1.0,0.581,0.036
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'demand_Node_24__demand_Node_24__(248.4, 280.8]']",class__1.0,0.01,1.0,0.566,0.01
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'demand_Node_24__demand_Node_24__(154.8, 219.6]']",class__0.0,0.0,0.0,-1.0,0.001
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'demand_Node_24__demand_Node_24__(219.6, 248.4]']",class__0.0,0.0,0.0,-1.0,0.024
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'demand_Node_24__demand_Node_24__(248.4, 280.8]']",class__0.0,0.0,0.0,-1.0,0.065
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'demand_Node_24__demand_Node_24__(154.8, 219.6]']",class__0.0,0.057,1.0,0.466,0.057
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'demand_Node_24__demand_Node_24__(219.6, 248.4]']",class__0.0,0.0,0.4,-0.286,0.001
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'demand_Node_24__demand_Node_24__(248.4, 280.8]']",class__0.0,0.0,0.0,-1.0,0.017
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'demand_Node_24__demand_Node_24__(280.8, 439.2]']",class__0.0,0.0,0.0,-1.0,0.085
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'demand_Node_24__demand_Node_24__(154.8, 219.6]']",class__0.0,0.07,1.0,0.473,0.07
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'demand_Node_24__demand_Node_24__(219.6, 248.4]']",class__0.0,0.094,1.0,0.485,0.094
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'demand_Node_24__demand_Node_24__(248.4, 280.8]']",class__0.0,0.025,0.997,0.449,0.025
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'demand_Node_24__demand_Node_24__(219.6, 248.4]']",class__0.0,0.035,0.891,0.386,0.039
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'demand_Node_24__demand_Node_24__(248.4, 280.8]']",class__0.0,0.086,0.976,0.467,0.088
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'demand_Node_24__demand_Node_24__(280.8, 439.2]']",class__0.0,0.066,0.984,0.461,0.067
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'demand_Node_9__demand_Node_9__(100.8, 140.4]']",class__1.0,0.073,1.0,0.605,0.073
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'demand_Node_9__demand_Node_9__(140.4, 158.4]']",class__1.0,0.035,1.0,0.581,0.035
"['flow_Link_26__flow_Link_26__(-100.8, 104.4]', 'demand_Node_9__demand_Node_9__(158.4, 176.4]']",class__1.0,0.009,1.0,0.565,0.009
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'demand_Node_9__demand_Node_9__(100.8, 140.4]']",class__0.0,0.0,0.0,-1.0,0.001
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'demand_Node_9__demand_Node_9__(140.4, 158.4]']",class__0.0,0.0,0.0,-1.0,0.025
"['flow_Link_26__flow_Link_26__(-154.8, -100.8]', 'demand_Node_9__demand_Node_9__(158.4, 176.4]']",class__0.0,0.0,0.0,-1.0,0.061
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'demand_Node_9__demand_Node_9__(100.8, 140.4]']",class__0.0,0.057,1.0,0.467,0.057
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'demand_Node_9__demand_Node_9__(140.4, 158.4]']",class__0.0,0.0,0.364,-0.351,0.001
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'demand_Node_9__demand_Node_9__(158.4, 176.4]']",class__0.0,0.0,0.0,-1.0,0.016
"['flow_Link_26__flow_Link_26__(-244.8, -154.8]', 'demand_Node_9__demand_Node_9__(176.4, 266.4]']",class__0.0,0.0,0.0,-1.0,0.087
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'demand_Node_9__demand_Node_9__(100.8, 140.4]']",class__0.0,0.083,1.0,0.479,0.083
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'demand_Node_9__demand_Node_9__(140.4, 158.4]']",class__0.0,0.086,1.0,0.481,0.086
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'demand_Node_9__demand_Node_9__(158.4, 176.4]']",class__0.0,0.019,1.0,0.448,0.019
"['flow_Link_26__flow_Link_26__(-313.2, -244.8]', 'demand_Node_9__demand_Node_9__(176.4, 266.4]']",class__0.0,0.001,0.065,-0.886,0.011
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'demand_Node_9__demand_Node_9__(100.8, 140.4]']",class__0.0,0.002,0.307,-0.454,0.007
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'demand_Node_9__demand_Node_9__(140.4, 158.4]']",class__0.0,0.039,0.882,0.382,0.045
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'demand_Node_9__demand_Node_9__(158.4, 176.4]']",class__0.0,0.087,0.986,0.474,0.088
"['flow_Link_26__flow_Link_26__(-572.401, -313.2]', 'demand_Node_9__demand_Node_9__(176.4, 266.4]']",class__0.0,0.059,0.986,0.46,0.06
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'flow_Link_11__flow_Link_11__(280.8, 406.8]']",class__0.0,0.061,1.0,0.468,0.061
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'flow_Link_11__flow_Link_11__(406.8, 464.4]']",class__0.0,0.117,1.0,0.498,0.117
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'flow_Link_11__flow_Link_11__(464.4, 522.0]']",class__0.0,0.021,1.0,0.449,0.021
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'flow_Link_11__flow_Link_11__(522.0, 2980.8]']",class__0.0,0.0,0.0,-1.0,0.004
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'flow_Link_11__flow_Link_11__(280.8, 406.8]']",class__0.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'flow_Link_11__flow_Link_11__(406.8, 464.4]']",class__0.0,0.017,1.0,0.447,0.017
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'flow_Link_11__flow_Link_11__(464.4, 522.0]']",class__0.0,0.092,1.0,0.484,0.092
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'flow_Link_11__flow_Link_11__(522.0, 2980.8]']",class__0.0,0.058,0.896,0.401,0.065
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'flow_Link_11__flow_Link_11__(280.8, 406.8]']",class__1.0,0.069,1.0,0.602,0.069
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'flow_Link_11__flow_Link_11__(406.8, 464.4]']",class__1.0,0.056,1.0,0.594,0.056
"['flow_Link_23__flow_Link_23__(478.79900000000004, 1209.6]', 'flow_Link_11__flow_Link_11__(280.8, 406.8]']",class__0.0,0.07,1.0,0.473,0.07
"['flow_Link_23__flow_Link_23__(478.79900000000004, 1209.6]', 'flow_Link_11__flow_Link_11__(406.8, 464.4]']",class__0.0,0.0,1.0,0.44,0.0
"['flow_Link_23__flow_Link_23__(478.79900000000004, 1209.6]', 'flow_Link_11__flow_Link_11__(522.0, 2980.8]']",class__0.0,0.0,0.0,-1.0,0.005
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'demand_Node_3__demand_Node_3__(158.4, 230.4]']",class__0.0,0.057,0.95,0.437,0.06
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'demand_Node_3__demand_Node_3__(230.4, 262.8]']",class__0.0,0.11,0.989,0.488,0.111
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'demand_Node_3__demand_Node_3__(262.8, 295.2]']",class__0.0,0.031,0.997,0.452,0.031
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'demand_Node_3__demand_Node_3__(158.4, 230.4]']",class__0.0,0.0,0.077,-0.863,0.001
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'demand_Node_3__demand_Node_3__(230.4, 262.8]']",class__0.0,0.017,0.839,0.339,0.021
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'demand_Node_3__demand_Node_3__(262.8, 295.2]']",class__0.0,0.081,0.976,0.464,0.083
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'demand_Node_3__demand_Node_3__(158.4, 230.4]']",class__1.0,0.071,1.0,0.603,0.071
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'demand_Node_3__demand_Node_3__(230.4, 262.8]']",class__1.0,0.054,1.0,0.592,0.054
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'demand_Node_3__demand_Node_3__(262.8, 295.2]']",class__1.0,0.017,1.0,0.57,0.017
"['flow_Link_23__flow_Link_23__(478.79900000000004, 1209.6]', 'demand_Node_3__demand_Node_3__(158.4, 230.4]']",class__0.0,0.072,0.987,0.466,0.072
"['flow_Link_23__flow_Link_23__(478.79900000000004, 1209.6]', 'demand_Node_3__demand_Node_3__(230.4, 262.8]']",class__0.0,0.0,1.0,0.44,0.0
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'demand_Node_22__demand_Node_22__(118.8, 136.8]']",class__0.0,0.11,0.991,0.489,0.111
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'demand_Node_22__demand_Node_22__(136.8, 151.2]']",class__0.0,0.019,1.0,0.448,0.019
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'demand_Node_22__demand_Node_22__(82.8, 118.8]']",class__0.0,0.069,0.954,0.445,0.072
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'demand_Node_22__demand_Node_22__(118.8, 136.8]']",class__0.0,0.028,0.861,0.361,0.032
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'demand_Node_22__demand_Node_22__(136.8, 151.2]']",class__0.0,0.073,0.985,0.466,0.075
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'demand_Node_22__demand_Node_22__(82.8, 118.8]']",class__0.0,0.0,0.091,-0.838,0.001
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'demand_Node_22__demand_Node_22__(118.8, 136.8]']",class__1.0,0.055,1.0,0.593,0.055
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'demand_Node_22__demand_Node_22__(136.8, 151.2]']",class__1.0,0.017,1.0,0.57,0.017
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'demand_Node_22__demand_Node_22__(82.8, 118.8]']",class__1.0,0.071,1.0,0.603,0.071
"['flow_Link_23__flow_Link_23__(478.79900000000004, 1209.6]', 'demand_Node_22__demand_Node_22__(136.8, 151.2]']",class__0.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(478.79900000000004, 1209.6]', 'demand_Node_22__demand_Node_22__(82.8, 118.8]']",class__0.0,0.067,0.989,0.465,0.068
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__0.0,0.117,1.0,0.498,0.117
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__0.0,0.081,1.0,0.478,0.081
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'flow_Link_2__flow_Link_2__(6537.6, 7923.6]']",class__0.0,0.0,0.0,-1.0,0.004
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__0.0,0.0,0.0,-1.0,0.003
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__0.0,0.077,1.0,0.476,0.077
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'flow_Link_2__flow_Link_2__(6537.6, 7923.6]']",class__0.0,0.083,0.995,0.477,0.084
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__1.0,0.063,1.0,0.598,0.063
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__1.0,0.037,1.0,0.582,0.037
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'flow_Link_2__flow_Link_2__(6537.6, 7923.6]']",class__1.0,0.098,1.0,0.621,0.098
"['flow_Link_23__flow_Link_23__(478.79900000000004, 1209.6]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__0.0,0.017,0.858,0.354,0.019
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'demand_Node_18__demand_Node_18__(255.6, 385.2]']",class__0.0,0.056,0.949,0.435,0.059
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__0.0,0.115,0.989,0.491,0.117
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'demand_Node_18__demand_Node_18__(446.4, 507.6]']",class__0.0,0.027,1.0,0.452,0.027
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'demand_Node_18__demand_Node_18__(255.6, 385.2]']",class__0.0,0.0,0.143,-0.745,0.001
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__0.0,0.017,0.846,0.345,0.02
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'demand_Node_18__demand_Node_18__(446.4, 507.6]']",class__0.0,0.082,0.968,0.46,0.085
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'demand_Node_18__demand_Node_18__(255.6, 385.2]']",class__1.0,0.073,1.0,0.604,0.073
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__1.0,0.055,1.0,0.593,0.055
"['flow_Link_23__flow_Link_23__(478.79900000000004, 1209.6]', 'demand_Node_18__demand_Node_18__(255.6, 385.2]']",class__0.0,0.072,0.988,0.467,0.073
"['flow_Link_23__flow_Link_23__(478.79900000000004, 1209.6]', 'demand_Node_18__demand_Node_18__(446.4, 507.6]']",class__0.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'pressure_Node_3__pressure_Node_3__(65.474, 66.827]']",class__0.0,0.0,0.0,-1.0,0.004
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0.0,0.081,1.0,0.479,0.081
"['flow_Link_23__flow_Link_23__(1209.6, 1537.2]', 'pressure_Node_3__pressure_Node_3__(67.591, 68.328]']",class__0.0,0.117,1.0,0.498,0.117
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'pressure_Node_3__pressure_Node_3__(65.474, 66.827]']",class__0.0,0.083,0.995,0.477,0.084
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0.0,0.077,1.0,0.476,0.077
"['flow_Link_23__flow_Link_23__(1537.2, 2322.0]', 'pressure_Node_3__pressure_Node_3__(67.591, 68.328]']",class__0.0,0.0,0.0,-1.0,0.003
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'pressure_Node_3__pressure_Node_3__(65.474, 66.827]']",class__1.0,0.098,1.0,0.621,0.098
"['flow_Link_23__flow_Link_23__(2322.0, 3020.4]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__1.0,0.037,1.0,0.582,0.037
