antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['flow_Link_14__(-306.001, 28.8]', 'flow_Link_33__(536.4, 583.2]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_14__(115.2, 140.4]', 'flow_Link_33__(536.4, 583.2]']",leak_label__class_1,0.153,1.0,0.661,0.153
"['flow_Link_14__(115.2, 140.4]', 'flow_Link_33__(583.2, 633.6]']",leak_label__class_1,0.044,1.0,0.586,0.044
"['flow_Link_14__(140.4, 187.2]', 'flow_Link_33__(536.4, 583.2]']",leak_label__class_1,0.045,1.0,0.587,0.045
"['flow_Link_14__(140.4, 187.2]', 'flow_Link_33__(583.2, 633.6]']",leak_label__class_1,0.137,1.0,0.649,0.137
"['flow_Link_14__(28.8, 43.2]', 'flow_Link_33__(64.8, 86.4]']",leak_label__class_0,0.125,1.0,0.503,0.125
"['flow_Link_14__(28.8, 43.2]', 'flow_Link_33__(7.199, 64.8]']",leak_label__class_0,0.033,1.0,0.455,0.033
"['flow_Link_14__(28.8, 43.2]', 'flow_Link_33__(86.4, 536.4]']",leak_label__class_0,0.057,1.0,0.466,0.057
"['flow_Link_14__(43.2, 115.2]', 'flow_Link_33__(64.8, 86.4]']",leak_label__class_0,0.05,1.0,0.463,0.05
"['flow_Link_14__(43.2, 115.2]', 'flow_Link_33__(86.4, 536.4]']",leak_label__class_0,0.087,0.76,0.297,0.114
"['flow_Link_14__(-306.001, 28.8]', 'flow_Link_27__(194.4, 223.2]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_14__(115.2, 140.4]', 'flow_Link_27__(194.4, 223.2]']",leak_label__class_1,0.125,1.0,0.641,0.125
"['flow_Link_14__(140.4, 187.2]', 'flow_Link_27__(194.4, 223.2]']",leak_label__class_1,0.036,1.0,0.581,0.036
"['flow_Link_14__(28.8, 43.2]', 'flow_Link_27__(-14.4, -3.6]']",leak_label__class_0,0.081,1.0,0.479,0.081
"['flow_Link_14__(28.8, 43.2]', 'flow_Link_27__(-230.401, -14.4]']",leak_label__class_0,0.11,1.0,0.494,0.11
"['flow_Link_14__(28.8, 43.2]', 'flow_Link_27__(-3.6, 172.8]']",leak_label__class_0,0.024,1.0,0.45,0.024
"['flow_Link_14__(28.8, 43.2]', 'flow_Link_27__(172.8, 194.4]']",leak_label__class_0,0.0,0.0,0.0,0.0
"['flow_Link_14__(43.2, 115.2]', 'flow_Link_27__(-14.4, -3.6]']",leak_label__class_0,0.044,1.0,0.46,0.044
"['flow_Link_14__(43.2, 115.2]', 'flow_Link_27__(-3.6, 172.8]']",leak_label__class_0,0.014,1.0,0.446,0.014
"['flow_Link_14__(43.2, 115.2]', 'flow_Link_27__(194.4, 223.2]']",leak_label__class_1,0.036,1.0,0.581,0.036
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_10__(702.0, 3160.8]']",leak_label__class_1,0.006,1.0,0.564,0.006
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_10__(702.0, 3160.8]']",leak_label__class_1,0.116,1.0,0.634,0.116
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_10__(384.48, 550.8]']",leak_label__class_0,0.068,1.0,0.472,0.068
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_10__(550.8, 626.4]']",leak_label__class_0,0.101,1.0,0.489,0.101
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_10__(626.4, 702.0]']",leak_label__class_0,0.043,1.0,0.46,0.043
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_10__(384.48, 550.8]']",leak_label__class_0,0.001,1.0,0.44,0.001
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_10__(550.8, 626.4]']",leak_label__class_0,0.03,1.0,0.454,0.03
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_10__(626.4, 702.0]']",leak_label__class_0,0.07,1.0,0.473,0.07
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_2__(4626.0, 5634.0]']",leak_label__class_1,0.055,1.0,0.593,0.055
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_2__(6537.6, 7923.6]']",leak_label__class_1,0.093,1.0,0.618,0.093
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_2__(4626.0, 5634.0]']",leak_label__class_0,0.113,1.0,0.496,0.113
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_2__(5634.0, 6537.6]']",leak_label__class_0,0.086,1.0,0.481,0.086
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_2__(6537.6, 7923.6]']",leak_label__class_0,0.012,1.0,0.445,0.012
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_2__(5634.0, 6537.6]']",leak_label__class_0,0.074,1.0,0.475,0.074
"['flow_Link_28__(-126.001, 68.4]', 'flow_Link_3__(2772.0, 5032.8]']",leak_label__class_1,0.015,1.0,0.569,0.015
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_3__(2160.0, 2466.0]']",leak_label__class_1,0.055,1.0,0.593,0.055
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_3__(2772.0, 5032.8]']",leak_label__class_1,0.128,1.0,0.642,0.128
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_3__(1529.28, 2160.0]']",leak_label__class_0,0.077,1.0,0.476,0.077
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_3__(2160.0, 2466.0]']",leak_label__class_0,0.1,1.0,0.489,0.1
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_3__(2466.0, 2772.0]']",leak_label__class_0,0.038,1.0,0.457,0.038
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_3__(1529.28, 2160.0]']",leak_label__class_0,0.002,1.0,0.441,0.002
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_3__(2466.0, 2772.0]']",leak_label__class_0,0.07,1.0,0.473,0.07
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_11__(464.4, 522.0]']",leak_label__class_1,0.028,1.0,0.576,0.028
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_11__(522.0, 2980.8]']",leak_label__class_1,0.006,1.0,0.564,0.006
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_11__(522.0, 2980.8]']",leak_label__class_1,0.115,1.0,0.633,0.115
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_11__(280.8, 406.8]']",leak_label__class_0,0.069,1.0,0.472,0.069
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_11__(406.8, 464.4]']",leak_label__class_0,0.1,1.0,0.489,0.1
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_11__(464.4, 522.0]']",leak_label__class_0,0.043,1.0,0.46,0.043
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_11__(280.8, 406.8]']",leak_label__class_0,0.002,1.0,0.441,0.002
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_11__(406.8, 464.4]']",leak_label__class_0,0.031,1.0,0.454,0.031
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_13__(237.6, 277.2]']",leak_label__class_1,0.034,1.0,0.58,0.034
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_13__(187.2, 237.6]']",leak_label__class_0,0.118,1.0,0.498,0.118
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_13__(237.6, 277.2]']",leak_label__class_0,0.08,1.0,0.478,0.08
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_13__(277.2, 356.4]']",leak_label__class_0,0.013,1.0,0.446,0.013
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_13__(187.2, 237.6]']",leak_label__class_0,0.01,0.337,-0.407,0.03
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_13__(277.2, 356.4]']",leak_label__class_0,0.07,1.0,0.473,0.07
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_1__(4813.2, 5875.2]']",leak_label__class_1,0.056,1.0,0.594,0.056
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_1__(6814.8, 8204.4]']",leak_label__class_1,0.092,1.0,0.617,0.092
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_1__(4813.2, 5875.2]']",leak_label__class_0,0.113,1.0,0.496,0.113
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_1__(5875.2, 6814.8]']",leak_label__class_0,0.087,1.0,0.481,0.087
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_1__(6814.8, 8204.4]']",leak_label__class_0,0.012,1.0,0.445,0.012
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_1__(5875.2, 6814.8]']",leak_label__class_0,0.073,1.0,0.474,0.073
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_12__(162.0, 241.2]']",leak_label__class_1,0.068,1.0,0.601,0.068
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_12__(280.8, 316.8]']",leak_label__class_1,0.028,1.0,0.576,0.028
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_12__(162.0, 241.2]']",leak_label__class_0,0.061,1.0,0.468,0.061
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_12__(241.2, 280.8]']",leak_label__class_0,0.106,1.0,0.492,0.106
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_12__(280.8, 316.8]']",leak_label__class_0,0.042,1.0,0.459,0.042
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_12__(316.8, 496.8]']",leak_label__class_0,0.009,1.0,0.444,0.009
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_12__(241.2, 280.8]']",leak_label__class_0,0.032,1.0,0.454,0.032
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_12__(316.8, 496.8]']",leak_label__class_0,0.055,1.0,0.465,0.055
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_23__(2322.0, 3020.4]']",leak_label__class_1,0.183,1.0,0.686,0.183
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_23__(2322.0, 3020.4]']",leak_label__class_1,0.012,1.0,0.567,0.012
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_23__(1209.6, 1537.2]']",leak_label__class_0,0.161,1.0,0.524,0.161
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_23__(1537.2, 2322.0]']",leak_label__class_0,0.041,1.0,0.458,0.041
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_23__(1537.2, 2322.0]']",leak_label__class_0,0.127,0.843,0.394,0.151
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_22__(118.8, 136.8]']",leak_label__class_1,0.053,1.0,0.592,0.053
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_22__(136.8, 151.2]']",leak_label__class_1,0.024,1.0,0.574,0.024
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_22__(82.8, 118.8]']",leak_label__class_1,0.073,1.0,0.604,0.073
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_22__(136.8, 151.2]']",leak_label__class_0,0.034,1.0,0.455,0.034
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_22__(151.2, 244.8]']",leak_label__class_0,0.008,1.0,0.443,0.008
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_22__(82.8, 118.8]']",leak_label__class_0,0.077,1.0,0.476,0.077
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_22__(151.2, 244.8]']",leak_label__class_0,0.059,1.0,0.467,0.059
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_34__(262.8, 342.0]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_34__(640.8, 838.8]']",leak_label__class_1,0.181,1.0,0.684,0.181
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_34__(640.8, 838.8]']",leak_label__class_1,0.013,1.0,0.568,0.013
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_34__(262.8, 342.0]']",leak_label__class_0,0.162,1.0,0.525,0.162
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_34__(342.0, 640.8]']",leak_label__class_0,0.041,1.0,0.458,0.041
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_34__(342.0, 640.8]']",leak_label__class_0,0.126,0.843,0.394,0.15
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_20__(2408.4, 2883.6]']",leak_label__class_1,0.024,1.0,0.574,0.024
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_20__(2883.6, 3902.4]']",leak_label__class_1,0.159,1.0,0.667,0.159
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_20__(1918.8, 2408.4]']",leak_label__class_0,0.159,1.0,0.523,0.159
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_20__(2408.4, 2883.6]']",leak_label__class_0,0.042,1.0,0.459,0.042
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_20__(1918.8, 2408.4]']",leak_label__class_0,0.027,1.0,0.452,0.027
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_21__(270.0, 392.4]']",leak_label__class_1,0.07,1.0,0.603,0.07
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_21__(450.0, 500.4]']",leak_label__class_1,0.027,1.0,0.576,0.027
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_21__(450.0, 500.4]']",leak_label__class_1,0.053,1.0,0.592,0.053
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_21__(270.0, 392.4]']",leak_label__class_0,0.061,1.0,0.468,0.061
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_21__(392.4, 450.0]']",leak_label__class_0,0.111,1.0,0.495,0.111
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_21__(500.4, 770.4]']",leak_label__class_0,0.007,1.0,0.443,0.007
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_21__(392.4, 450.0]']",leak_label__class_0,0.027,1.0,0.452,0.027
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_21__(500.4, 770.4]']",leak_label__class_0,0.062,1.0,0.469,0.062
"['flow_Link_28__(-126.001, 68.4]', 'flow_Link_31__(-435.6, -403.2]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_28__(-126.001, 68.4]', 'flow_Link_31__(-471.601, -435.6]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_31__(-435.6, -403.2]']",leak_label__class_1,0.028,1.0,0.577,0.028
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_31__(-471.601, -435.6]']",leak_label__class_1,0.177,1.0,0.681,0.177
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_31__(-435.6, -403.2]']",leak_label__class_1,0.16,1.0,0.667,0.16
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_31__(-471.601, -435.6]']",leak_label__class_1,0.007,1.0,0.564,0.007
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_31__(-403.2, 46.8]']",leak_label__class_0,0.01,1.0,0.444,0.01
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_31__(46.8, 61.2]']",leak_label__class_0,0.161,1.0,0.524,0.161
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_31__(61.2, 97.2]']",leak_label__class_0,0.047,1.0,0.462,0.047
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_31__(46.8, 61.2]']",leak_label__class_0,0.029,1.0,0.453,0.029
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_31__(61.2, 97.2]']",leak_label__class_0,0.126,1.0,0.503,0.126
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_25__(554.4, 669.6]']",leak_label__class_1,0.034,1.0,0.58,0.034
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_25__(669.6, 777.6]']",leak_label__class_1,0.041,1.0,0.584,0.041
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_25__(777.6, 1004.4]']",leak_label__class_1,0.109,1.0,0.629,0.109
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_25__(669.6, 777.6]']",leak_label__class_0,0.073,1.0,0.474,0.073
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_25__(777.6, 1004.4]']",leak_label__class_0,0.005,1.0,0.442,0.005
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_25__(777.6, 1004.4]']",leak_label__class_0,0.064,1.0,0.47,0.064
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_19__(-1134.0, -990.0]']",leak_label__class_1,0.05,1.0,0.59,0.05
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_19__(-990.0, -853.2]']",leak_label__class_1,0.047,1.0,0.588,0.047
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_19__(-1134.0, -990.0]']",leak_label__class_0,0.033,1.0,0.455,0.033
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_19__(-1677.6009999999999, -1134.0]']",leak_label__class_0,0.003,1.0,0.441,0.003
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_19__(-853.2, -604.8]']",leak_label__class_0,0.081,1.0,0.479,0.081
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_19__(-990.0, -853.2]']",leak_label__class_0,0.101,1.0,0.489,0.101
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_19__(-1677.6009999999999, -1134.0]']",leak_label__class_0,0.038,1.0,0.457,0.038
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_19__(-853.2, -604.8]']",leak_label__class_0,0.003,1.0,0.441,0.003
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_18__(-1112.4, -968.4]']",leak_label__class_1,0.053,1.0,0.592,0.053
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_18__(-835.2, -594.0]']",leak_label__class_1,0.067,1.0,0.6,0.067
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_18__(-968.4, -835.2]']",leak_label__class_1,0.046,1.0,0.587,0.046
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_18__(-1645.201, -1112.4]']",leak_label__class_0,0.003,1.0,0.441,0.003
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_18__(-835.2, -594.0]']",leak_label__class_0,0.08,1.0,0.478,0.08
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_18__(-968.4, -835.2]']",leak_label__class_0,0.101,1.0,0.489,0.101
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_18__(-1645.201, -1112.4]']",leak_label__class_0,0.038,1.0,0.457,0.038
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_24__(716.4, 889.2]']",leak_label__class_1,0.056,1.0,0.594,0.056
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_24__(889.2, 1029.6]']",leak_label__class_1,0.035,1.0,0.581,0.035
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_24__(1029.6, 1267.2]']",leak_label__class_0,0.01,1.0,0.444,0.01
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_24__(716.4, 889.2]']",leak_label__class_0,0.116,1.0,0.498,0.116
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_24__(889.2, 1029.6]']",leak_label__class_0,0.087,1.0,0.482,0.087
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_24__(1029.6, 1267.2]']",leak_label__class_0,0.076,1.0,0.476,0.076
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_30__(-324.0, -248.4]']",leak_label__class_1,0.034,1.0,0.58,0.034
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_30__(-442.801, -324.0]']",leak_label__class_1,0.171,1.0,0.676,0.171
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_30__(-324.0, -248.4]']",leak_label__class_1,0.159,1.0,0.666,0.159
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_30__(-442.801, -324.0]']",leak_label__class_1,0.007,1.0,0.564,0.007
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_30__(-248.4, 126.0]']",leak_label__class_0,0.005,1.0,0.442,0.005
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_30__(126.0, 172.8]']",leak_label__class_0,0.158,1.0,0.522,0.158
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_30__(172.8, 262.8]']",leak_label__class_0,0.055,1.0,0.465,0.055
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_30__(126.0, 172.8]']",leak_label__class_0,0.02,1.0,0.449,0.02
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_30__(172.8, 262.8]']",leak_label__class_0,0.135,1.0,0.509,0.135
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_26__(-100.8, 104.4]']",leak_label__class_1,0.162,1.0,0.668,0.162
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_26__(-244.8, -154.8]']",leak_label__class_1,0.003,1.0,0.562,0.003
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_26__(-154.8, -100.8]']",leak_label__class_0,0.0,0.0,0.0,0.0
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_26__(-244.8, -154.8]']",leak_label__class_0,0.013,1.0,0.445,0.013
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_26__(-313.2, -244.8]']",leak_label__class_0,0.148,1.0,0.516,0.148
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_26__(-572.401, -313.2]']",leak_label__class_0,0.058,1.0,0.467,0.058
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_26__(-154.8, -100.8]']",leak_label__class_0,0.0,0.0,0.0,0.0
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_26__(-313.2, -244.8]']",leak_label__class_0,0.026,1.0,0.451,0.026
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_26__(-572.401, -313.2]']",leak_label__class_0,0.129,1.0,0.505,0.129
"['flow_Link_28__(-126.001, 68.4]', 'flow_Link_32__(-579.601, -547.2]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_32__(-547.2, -522.0]']",leak_label__class_1,0.132,1.0,0.646,0.132
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_32__(-579.601, -547.2]']",leak_label__class_1,0.072,1.0,0.604,0.072
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_32__(-579.601, -547.2]']",leak_label__class_1,0.172,1.0,0.677,0.172
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_32__(-39.6, 3.6]']",leak_label__class_0,0.019,1.0,0.448,0.019
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_32__(-522.0, -54.0]']",leak_label__class_0,0.067,1.0,0.471,0.067
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_32__(-54.0, -39.6]']",leak_label__class_0,0.132,1.0,0.507,0.132
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_32__(-522.0, -54.0]']",leak_label__class_0,0.116,0.903,0.435,0.129
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_32__(-54.0, -39.6]']",leak_label__class_0,0.038,1.0,0.457,0.038
"['flow_Link_28__(-126.001, 68.4]', 'flow_Link_8__(1404.0, 3538.8]']",leak_label__class_1,0.015,1.0,0.569,0.015
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_8__(1238.4, 1404.0]']",leak_label__class_1,0.045,1.0,0.587,0.045
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_8__(1404.0, 3538.8]']",leak_label__class_1,0.136,1.0,0.649,0.136
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_8__(1076.4, 1238.4]']",leak_label__class_0,0.102,1.0,0.49,0.102
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_8__(1238.4, 1404.0]']",leak_label__class_0,0.031,1.0,0.454,0.031
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_8__(756.0, 1076.4]']",leak_label__class_0,0.084,1.0,0.48,0.084
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_8__(1076.4, 1238.4]']",leak_label__class_0,0.046,1.0,0.461,0.046
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_8__(756.0, 1076.4]']",leak_label__class_0,0.002,1.0,0.441,0.002
"['flow_Link_28__(-126.001, 68.4]', 'flow_Link_9__(1227.6, 3358.8]']",leak_label__class_1,0.015,1.0,0.569,0.015
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_9__(1227.6, 3358.8]']",leak_label__class_1,0.137,1.0,0.649,0.137
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_9__(1076.4, 1227.6]']",leak_label__class_0,0.029,1.0,0.453,0.029
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_9__(655.2, 936.0]']",leak_label__class_0,0.086,1.0,0.481,0.086
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_9__(936.0, 1076.4]']",leak_label__class_0,0.101,1.0,0.489,0.101
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_9__(1076.4, 1227.6]']",leak_label__class_0,0.072,1.0,0.474,0.072
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_9__(655.2, 936.0]']",leak_label__class_0,0.003,1.0,0.441,0.003
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_9__(936.0, 1076.4]']",leak_label__class_0,0.047,1.0,0.461,0.047
"['flow_Link_28__(-126.001, 68.4]', 'flow_Link_33__(536.4, 583.2]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_33__(536.4, 583.2]']",leak_label__class_1,0.169,1.0,0.674,0.169
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_33__(583.2, 633.6]']",leak_label__class_1,0.026,1.0,0.575,0.026
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_33__(7.199, 64.8]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_33__(536.4, 583.2]']",leak_label__class_1,0.034,1.0,0.58,0.034
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_33__(583.2, 633.6]']",leak_label__class_1,0.155,1.0,0.663,0.155
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_33__(64.8, 86.4]']",leak_label__class_0,0.149,1.0,0.517,0.149
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_33__(7.199, 64.8]']",leak_label__class_0,0.027,1.0,0.452,0.027
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_33__(86.4, 536.4]']",leak_label__class_0,0.042,1.0,0.459,0.042
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_33__(64.8, 86.4]']",leak_label__class_0,0.047,1.0,0.462,0.047
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_33__(86.4, 536.4]']",leak_label__class_0,0.107,0.799,0.345,0.134
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_27__(-230.401, -14.4]']",leak_label__class_1,0.0,0.0,0.0,0.0
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_27__(172.8, 194.4]']",leak_label__class_1,0.072,1.0,0.604,0.072
"['flow_Link_28__(244.8, 298.8]', 'flow_Link_27__(194.4, 223.2]']",leak_label__class_1,0.129,1.0,0.643,0.129
"['flow_Link_28__(298.8, 349.2]', 'flow_Link_27__(194.4, 223.2]']",leak_label__class_1,0.039,1.0,0.583,0.039
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_27__(-14.4, -3.6]']",leak_label__class_0,0.077,1.0,0.477,0.077
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_27__(-230.401, -14.4]']",leak_label__class_0,0.122,1.0,0.501,0.122
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_27__(-3.6, 172.8]']",leak_label__class_0,0.019,1.0,0.448,0.019
"['flow_Link_28__(68.4, 93.6]', 'flow_Link_27__(172.8, 194.4]']",leak_label__class_0,0.0,0.0,0.0,0.0
"['flow_Link_28__(93.6, 244.8]', 'flow_Link_27__(-14.4, -3.6]']",leak_label__class_0,0.054,1.0,0.465,0.054
