antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['flow_Link_26__(-166.32, -30.96]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.222,1.0,0.72,0.222
"['flow_Link_26__(-301.68, -166.32]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.083,1.0,0.611,0.083
"['flow_Link_26__(-166.32, -30.96]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.053,1.0,0.592,0.053
"['flow_Link_26__(-166.32, -30.96]', 'pressure_Node_10__(60.698, 64.927]']",leak_label__1,0.168,1.0,0.674,0.168
"['flow_Link_26__(-301.68, -166.32]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.074,1.0,0.605,0.074
"['flow_Link_26__(-166.32, -30.96]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.038,0.984,0.575,0.038
"['flow_Link_26__(-166.32, -30.96]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1,0.165,1.0,0.671,0.165
"['flow_Link_26__(-166.32, -30.96]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.162,1.0,0.668,0.162
"['flow_Link_26__(-166.32, -30.96]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.026,0.873,0.512,0.03
"['flow_Link_23__(2431.44, 3082.32]', 'demand_Node_3__(151.92, 224.64]']",leak_label__1,0.072,1.0,0.603,0.072
"['flow_Link_23__(2431.44, 3082.32]', 'demand_Node_22__(123.84, 164.16]']",leak_label__1,0.101,1.0,0.623,0.101
"['flow_Link_23__(2431.44, 3082.32]', 'demand_Node_22__(83.52, 123.84]']",leak_label__1,0.084,1.0,0.611,0.084
"['flow_Link_23__(1129.68, 1780.56]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.008,1.0,0.565,0.008
"['flow_Link_23__(1780.56, 2431.44]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.001,0.041,-0.908,0.018
"['flow_Link_23__(2431.44, 3082.32]', 'flow_Link_2__(5672.88, 7488.72]']",leak_label__1,0.101,1.0,0.623,0.101
"['flow_Link_23__(2431.44, 3082.32]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.075,1.0,0.606,0.075
"['flow_Link_23__(2431.44, 3082.32]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.075,1.0,0.606,0.075
"['flow_Link_23__(1780.56, 2431.44]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.0,0.0,-1.0,0.04
"['flow_Link_23__(2431.44, 3082.32]', 'pressure_Node_3__(66.388, 68.01]']",leak_label__1,0.088,1.0,0.614,0.088
"['flow_Link_23__(2431.44, 3082.32]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.203,1.0,0.703,0.203
"['flow_Link_23__(1780.56, 2431.44]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.061,1.0,0.597,0.061
"['flow_Link_23__(2431.44, 3082.32]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.2,1.0,0.701,0.2
"['flow_Link_23__(2431.44, 3082.32]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.203,1.0,0.703,0.203
"['flow_Link_23__(1780.56, 2431.44]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.0,0.0,-1.0,0.014
"['flow_Link_23__(2431.44, 3082.32]', 'pressure_Node_10__(60.698, 64.927]']",leak_label__1,0.153,1.0,0.661,0.153
"['flow_Link_23__(2431.44, 3082.32]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.082,1.0,0.61,0.082
"['flow_Link_23__(2431.44, 3082.32]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.117,1.0,0.635,0.117
"['flow_Link_23__(2431.44, 3082.32]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.078,1.0,0.607,0.078
"['flow_Link_11__(148.37, 717.12]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.201,0.921,0.669,0.219
"['flow_Link_11__(148.37, 717.12]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.423,1.0,0.972,0.423
"['flow_Link_11__(148.37, 717.12]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.28,1.0,0.779,0.28
"['flow_Link_11__(148.37, 717.12]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.423,1.0,0.972,0.423
"['demand_Node_3__(151.92, 224.64]', 'demand_Node_22__(83.52, 123.84]']",leak_label__1,0.062,0.399,-0.109,0.156
"['demand_Node_3__(151.92, 224.64]', 'flow_Link_2__(3857.04, 5672.88]']",leak_label__1,0.016,0.151,-0.681,0.108
"['demand_Node_3__(224.64, 297.36]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.125,0.999,0.64,0.125
"['demand_Node_3__(297.36, 370.08]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.084,0.849,0.535,0.099
"['demand_Node_3__(151.92, 224.64]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.063,0.403,-0.097,0.156
"['demand_Node_3__(224.64, 297.36]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.012,0.3,-0.326,0.041
"['demand_Node_3__(151.92, 224.64]', 'pressure_Node_3__(66.388, 68.01]']",leak_label__1,0.07,0.811,0.501,0.086
"['demand_Node_3__(224.64, 297.36]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.151,0.975,0.649,0.155
"['demand_Node_3__(297.36, 370.08]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.027,0.424,-0.037,0.064
"['demand_Node_3__(151.92, 224.64]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.072,1.0,0.604,0.072
"['demand_Node_3__(224.64, 297.36]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.163,1.0,0.669,0.163
"['demand_Node_3__(297.36, 370.08]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.107,1.0,0.628,0.107
"['demand_Node_3__(151.92, 224.64]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.072,1.0,0.604,0.072
"['demand_Node_3__(224.64, 297.36]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.128,1.0,0.643,0.128
"['demand_Node_3__(151.92, 224.64]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.072,1.0,0.604,0.072
"['demand_Node_3__(224.64, 297.36]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.163,1.0,0.669,0.163
"['demand_Node_3__(297.36, 370.08]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.107,1.0,0.628,0.107
"['demand_Node_3__(224.64, 297.36]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.028,0.996,0.575,0.028
"['demand_Node_3__(297.36, 370.08]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.094,0.887,0.564,0.106
"['demand_Node_3__(151.92, 224.64]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.064,0.4,-0.105,0.16
"['demand_Node_3__(151.92, 224.64]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.063,0.395,-0.118,0.158
"['demand_Node_22__(123.84, 164.16]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.159,0.989,0.661,0.16
"['demand_Node_22__(164.16, 204.48]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.046,0.748,0.439,0.061
"['demand_Node_22__(83.52, 123.84]', 'flow_Link_2__(7488.72, 9304.56]']",leak_label__1,0.006,1.0,0.564,0.006
"['demand_Node_22__(83.52, 123.84]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.066,0.383,-0.151,0.172
"['demand_Node_22__(123.84, 164.16]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.156,0.904,0.62,0.172
"['demand_Node_22__(164.16, 204.48]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.008,0.224,-0.5,0.034
"['demand_Node_22__(83.52, 123.84]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.021,1.0,0.572,0.021
"['demand_Node_22__(123.84, 164.16]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.183,1.0,0.686,0.183
"['demand_Node_22__(164.16, 204.48]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.074,1.0,0.605,0.074
"['demand_Node_22__(83.52, 123.84]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.084,1.0,0.612,0.084
"['demand_Node_22__(123.84, 164.16]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.117,1.0,0.634,0.117
"['demand_Node_22__(83.52, 123.84]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.084,1.0,0.611,0.084
"['demand_Node_22__(123.84, 164.16]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.183,1.0,0.686,0.183
"['demand_Node_22__(164.16, 204.48]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.074,1.0,0.605,0.074
"['demand_Node_22__(83.52, 123.84]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.084,1.0,0.612,0.084
"['demand_Node_22__(164.16, 204.48]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.066,0.835,0.515,0.079
"['flow_Link_2__(3857.04, 5672.88]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.015,0.126,-0.74,0.122
"['flow_Link_2__(5672.88, 7488.72]', 'demand_Node_18__(249.12, 383.04]']",leak_label__1,0.062,0.985,0.591,0.063
"['flow_Link_2__(7488.72, 9304.56]', 'demand_Node_18__(383.04, 516.96]']",leak_label__1,0.129,0.999,0.643,0.129
"['flow_Link_2__(7488.72, 9304.56]', 'demand_Node_18__(516.96, 650.88]']",leak_label__1,0.079,0.841,0.527,0.094
"['flow_Link_2__(5672.88, 7488.72]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.041,0.612,0.301,0.067
"['flow_Link_2__(7488.72, 9304.56]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.143,0.895,0.606,0.16
"['flow_Link_2__(3857.04, 5672.88]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.087,1.0,0.614,0.087
"['flow_Link_2__(5672.88, 7488.72]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.101,1.0,0.623,0.101
"['flow_Link_2__(7488.72, 9304.56]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.201,1.0,0.702,0.201
"['flow_Link_2__(3857.04, 5672.88]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.087,1.0,0.614,0.087
"['flow_Link_2__(5672.88, 7488.72]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.101,1.0,0.623,0.101
"['flow_Link_2__(7488.72, 9304.56]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.092,1.0,0.617,0.092
"['flow_Link_2__(3857.04, 5672.88]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.087,1.0,0.614,0.087
"['flow_Link_2__(5672.88, 7488.72]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.101,1.0,0.623,0.101
"['flow_Link_2__(7488.72, 9304.56]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.201,1.0,0.702,0.201
"['flow_Link_2__(7488.72, 9304.56]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.102,0.877,0.564,0.116
"['flow_Link_2__(7488.72, 9304.56]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.005,1.0,0.563,0.005
"['flow_Link_2__(7488.72, 9304.56]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1,0.157,0.992,0.662,0.158
"['flow_Link_2__(7488.72, 9304.56]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.135,0.989,0.644,0.137
"['flow_Link_2__(7488.72, 9304.56]', 'demand_Node_9__(181.44, 223.92]']",leak_label__1,0.072,0.828,0.514,0.087
"['flow_Link_2__(7488.72, 9304.56]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.003,1.0,0.562,0.003
"['demand_Node_18__(249.12, 383.04]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.008,1.0,0.565,0.008
"['demand_Node_18__(249.12, 383.04]', 'pressure_Node_3__(66.388, 68.01]']",leak_label__1,0.071,0.72,0.432,0.099
"['demand_Node_18__(383.04, 516.96]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.153,0.98,0.653,0.156
"['demand_Node_18__(516.96, 650.88]', 'pressure_Node_3__(64.767, 66.388]']",leak_label__1,0.023,0.38,-0.144,0.061
"['demand_Node_18__(249.12, 383.04]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.075,1.0,0.606,0.075
"['demand_Node_18__(383.04, 516.96]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.163,1.0,0.67,0.163
"['demand_Node_18__(516.96, 650.88]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.102,1.0,0.624,0.102
"['demand_Node_18__(249.12, 383.04]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.075,1.0,0.606,0.075
"['demand_Node_18__(383.04, 516.96]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.126,1.0,0.641,0.126
"['demand_Node_18__(516.96, 650.88]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.007,1.0,0.564,0.007
"['demand_Node_18__(249.12, 383.04]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.075,1.0,0.606,0.075
"['demand_Node_18__(383.04, 516.96]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.163,1.0,0.67,0.163
"['demand_Node_18__(516.96, 650.88]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.102,1.0,0.624,0.102
"['demand_Node_18__(516.96, 650.88]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.092,0.884,0.561,0.104
"['demand_Node_18__(249.12, 383.04]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.067,0.395,-0.12,0.17
"['demand_Node_18__(249.12, 383.04]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1,0.007,0.304,-0.314,0.023
"['demand_Node_18__(249.12, 383.04]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.014,0.356,-0.196,0.039
"['demand_Node_18__(249.12, 383.04]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.064,0.394,-0.122,0.162
"['pressure_Node_3__(64.767, 66.388]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.176,1.0,0.68,0.176
"['pressure_Node_3__(66.388, 68.01]', 'flow_Link_29__(1202.4, 1483.2]']",leak_label__1,0.092,1.0,0.617,0.092
"['pressure_Node_3__(64.767, 66.388]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.132,1.0,0.645,0.132
"['pressure_Node_3__(66.388, 68.01]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.092,1.0,0.617,0.092
"['pressure_Node_3__(64.767, 66.388]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.176,1.0,0.68,0.176
"['pressure_Node_3__(66.388, 68.01]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.092,1.0,0.617,0.092
"['pressure_Node_3__(66.388, 68.01]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.003,1.0,0.562,0.003
"['pressure_Node_3__(64.767, 66.388]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.016,1.0,0.569,0.016
"['pressure_Node_3__(64.767, 66.388]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1,0.161,0.932,0.639,0.173
"['pressure_Node_3__(64.767, 66.388]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.153,0.929,0.631,0.165
"['pressure_Node_3__(64.767, 66.388]', 'demand_Node_9__(181.44, 223.92]']",leak_label__1,0.022,0.416,-0.056,0.052
"['pressure_Node_3__(64.767, 66.388]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.009,1.0,0.565,0.009
"['flow_Link_29__(1202.4, 1483.2]', 'flow_Link_30__(-443.506, -301.68]']",leak_label__1,0.28,1.0,0.779,0.28
"['flow_Link_29__(1202.4, 1483.2]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.424,1.0,0.973,0.424
"['flow_Link_29__(1202.4, 1483.2]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.125,1.0,0.641,0.125
"['flow_Link_29__(1202.4, 1483.2]', 'pressure_Node_10__(60.698, 64.927]']",leak_label__1,0.178,1.0,0.682,0.178
"['flow_Link_29__(1202.4, 1483.2]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.082,1.0,0.61,0.082
"['flow_Link_29__(1202.4, 1483.2]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1,0.187,1.0,0.689,0.187
"['flow_Link_29__(1202.4, 1483.2]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.175,1.0,0.679,0.175
"['flow_Link_29__(1202.4, 1483.2]', 'demand_Node_9__(181.44, 223.92]']",leak_label__1,0.101,1.0,0.623,0.101
"['flow_Link_29__(1202.4, 1483.2]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.083,1.0,0.611,0.083
"['flow_Link_30__(-443.506, -301.68]', 'flow_Link_32__(-580.183, -462.96]']",leak_label__1,0.28,1.0,0.779,0.28
"['flow_Link_30__(-443.506, -301.68]', 'pressure_Node_10__(60.698, 64.927]']",leak_label__1,0.165,1.0,0.671,0.165
"['flow_Link_30__(-443.506, -301.68]', 'pressure_Node_10__(64.927, 69.155]']",leak_label__1,0.11,1.0,0.629,0.11
"['flow_Link_30__(-443.506, -301.68]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.082,1.0,0.61,0.082
"['flow_Link_30__(-443.506, -301.68]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1,0.124,1.0,0.639,0.124
"['flow_Link_30__(-443.506, -301.68]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.13,1.0,0.644,0.13
"['flow_Link_30__(-443.506, -301.68]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.083,1.0,0.611,0.083
"['flow_Link_32__(-580.183, -462.96]', 'pressure_Node_10__(56.47, 60.698]']",leak_label__1,0.125,1.0,0.641,0.125
"['flow_Link_32__(-580.183, -462.96]', 'pressure_Node_10__(60.698, 64.927]']",leak_label__1,0.178,1.0,0.682,0.178
"['flow_Link_32__(-580.183, -462.96]', 'demand_Node_24__(154.08, 225.36]']",leak_label__1,0.082,1.0,0.61,0.082
"['flow_Link_32__(-580.183, -462.96]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1,0.187,1.0,0.689,0.187
"['flow_Link_32__(-580.183, -462.96]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.175,1.0,0.679,0.175
"['flow_Link_32__(-580.183, -462.96]', 'demand_Node_9__(96.48, 138.96]']",leak_label__1,0.083,1.0,0.611,0.083
"['pressure_Node_10__(56.47, 60.698]', 'demand_Node_24__(225.36, 296.64]']",leak_label__1,0.056,0.983,0.586,0.057
"['pressure_Node_10__(56.47, 60.698]', 'demand_Node_9__(138.96, 181.44]']",leak_label__1,0.037,0.976,0.571,0.038
"['pressure_Node_10__(56.47, 60.698]', 'demand_Node_9__(181.44, 223.92]']",leak_label__1,0.087,0.873,0.551,0.099
"['flow_Link_32__(-113.04, 3.6]']",leak_label__0,0.56,0.973,1.0,0.576
"['demand_Node_2__(308.16, 373.68]', 'flow_Link_26__(-437.04, -301.68]']",leak_label__0,0.042,0.997,0.457,0.042
"['demand_Node_2__(177.12, 242.64]', 'flow_Link_29__(77.796, 360.0]']",leak_label__0,0.165,0.966,0.507,0.171
"['demand_Node_2__(308.16, 373.68]', 'flow_Link_29__(77.796, 360.0]']",leak_label__0,0.042,0.996,0.457,0.042
"['demand_Node_2__(177.12, 242.64]', 'flow_Link_32__(-113.04, 3.6]']",leak_label__0,0.165,0.966,0.507,0.171
"['demand_Node_2__(242.64, 308.16]', 'flow_Link_32__(-113.04, 3.6]']",leak_label__0,0.234,0.975,0.56,0.24
"['demand_Node_2__(308.16, 373.68]', 'flow_Link_32__(-113.04, 3.6]']",leak_label__0,0.044,0.996,0.458,0.044
"['flow_Link_13__(75.6, 226.8]', 'pressure_Node_20__(65.65, 69.295]']",leak_label__0,0.254,0.992,0.585,0.256
"['flow_Link_13__(226.8, 378.0]', 'flow_Link_26__(-437.04, -301.68]']",leak_label__0,0.22,1.0,0.564,0.22
"['flow_Link_13__(75.6, 226.8]', 'flow_Link_26__(-437.04, -301.68]']",leak_label__0,0.001,1.0,0.44,0.001
"['flow_Link_13__(75.6, 226.8]', 'flow_Link_23__(1129.68, 1780.56]']",leak_label__0,0.088,1.0,0.482,0.088
"['flow_Link_13__(75.6, 226.8]', 'flow_Link_23__(475.546, 1129.68]']",leak_label__0,0.173,1.0,0.532,0.173
"['flow_Link_13__(75.6, 226.8]', 'flow_Link_11__(148.37, 717.12]']",leak_label__0,0.262,0.807,0.453,0.324
"['flow_Link_13__(75.6, 226.8]', 'pressure_Node_3__(68.01, 69.632]']",leak_label__0,0.221,0.798,0.412,0.277
"['flow_Link_13__(226.8, 378.0]', 'flow_Link_29__(77.796, 360.0]']",leak_label__0,0.295,1.0,0.624,0.295
"['flow_Link_13__(75.6, 226.8]', 'flow_Link_29__(77.796, 360.0]']",leak_label__0,0.262,1.0,0.596,0.262
"['flow_Link_13__(226.8, 378.0]', 'flow_Link_30__(121.68, 262.8]']",leak_label__0,0.298,1.0,0.626,0.298
"['flow_Link_13__(75.6, 226.8]', 'flow_Link_30__(121.68, 262.8]']",leak_label__0,0.102,1.0,0.49,0.102
"['flow_Link_13__(226.8, 378.0]', 'flow_Link_32__(-113.04, 3.6]']",leak_label__0,0.298,1.0,0.626,0.298
"['flow_Link_13__(75.6, 226.8]', 'flow_Link_32__(-113.04, 3.6]']",leak_label__0,0.262,1.0,0.596,0.262
"['flow_Link_13__(226.8, 378.0]', 'pressure_Node_10__(64.927, 69.155]']",leak_label__0,0.023,0.325,-0.437,0.07
"['flow_Link_13__(75.6, 226.8]', 'pressure_Node_10__(64.927, 69.155]']",leak_label__0,0.255,0.803,0.443,0.317
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_29__(77.796, 360.0]']",leak_label__0,0.241,0.968,0.561,0.249
"['flow_Link_17__(-595.44, -448.56]', 'flow_Link_32__(-113.04, 3.6]']",leak_label__0,0.241,0.968,0.561,0.249
"['demand_Node_7__(493.92, 606.96]', 'pressure_Node_20__(65.65, 69.295]']",leak_label__0,0.0,0.0,0.0,0.0
"['demand_Node_7__(493.92, 606.96]', 'flow_Link_26__(-437.04, -301.68]']",leak_label__0,0.053,0.999,0.464,0.053
"['demand_Node_7__(380.88, 493.92]', 'flow_Link_29__(77.796, 360.0]']",leak_label__0,0.257,0.977,0.579,0.263
"['demand_Node_7__(493.92, 606.96]', 'flow_Link_29__(77.796, 360.0]']",leak_label__0,0.052,0.995,0.461,0.053
"['demand_Node_7__(493.92, 606.96]', 'flow_Link_30__(121.68, 262.8]']",leak_label__0,0.055,0.995,0.462,0.055
"['demand_Node_7__(380.88, 493.92]', 'flow_Link_32__(-113.04, 3.6]']",leak_label__0,0.257,0.977,0.579,0.263
"['demand_Node_7__(493.92, 606.96]', 'flow_Link_32__(-113.04, 3.6]']",leak_label__0,0.055,0.995,0.462,0.055
"['pressure_Node_20__(65.65, 69.295]', 'flow_Link_9__(328.172, 936.72]']",leak_label__0,0.263,0.992,0.593,0.265
"['pressure_Node_20__(65.65, 69.295]', 'flow_Link_26__(-301.68, -166.32]']",leak_label__0,0.167,0.988,0.521,0.169
"['pressure_Node_20__(65.65, 69.295]', 'flow_Link_26__(-437.04, -301.68]']",leak_label__0,0.001,0.388,-0.309,0.003
"['pressure_Node_20__(65.65, 69.295]', 'flow_Link_23__(1129.68, 1780.56]']",leak_label__0,0.095,1.0,0.486,0.095
"['pressure_Node_20__(65.65, 69.295]', 'flow_Link_23__(475.546, 1129.68]']",leak_label__0,0.174,0.979,0.52,0.178
"['pressure_Node_20__(65.65, 69.295]', 'flow_Link_11__(148.37, 717.12]']",leak_label__0,0.269,0.992,0.597,0.271
"['pressure_Node_20__(65.65, 69.295]', 'demand_Node_3__(297.36, 370.08]']",leak_label__0,0.0,0.0,0.0,0.0
"['pressure_Node_20__(65.65, 69.295]', 'demand_Node_18__(516.96, 650.88]']",leak_label__0,0.0,0.0,0.0,0.0
"['pressure_Node_20__(65.65, 69.295]', 'pressure_Node_3__(68.01, 69.632]']",leak_label__0,0.222,0.988,0.558,0.224
"['pressure_Node_20__(65.65, 69.295]', 'flow_Link_29__(77.796, 360.0]']",leak_label__0,0.269,0.987,0.594,0.272
"['pressure_Node_20__(65.65, 69.295]', 'flow_Link_30__(-19.44, 121.68]']",leak_label__0,0.16,0.978,0.511,0.163
"['pressure_Node_20__(65.65, 69.295]', 'flow_Link_30__(121.68, 262.8]']",leak_label__0,0.109,0.999,0.493,0.109
"['pressure_Node_20__(65.65, 69.295]', 'flow_Link_32__(-113.04, 3.6]']",leak_label__0,0.269,0.987,0.594,0.272
"['pressure_Node_20__(65.65, 69.295]', 'pressure_Node_10__(64.927, 69.155]']",leak_label__0,0.267,0.992,0.596,0.269
"['flow_Link_9__(328.172, 936.72]', 'flow_Link_26__(-437.04, -301.68]']",leak_label__0,0.002,1.0,0.441,0.002
"['flow_Link_9__(936.72, 1542.24]', 'flow_Link_26__(-437.04, -301.68]']",leak_label__0,0.219,1.0,0.563,0.219
"['flow_Link_9__(328.172, 936.72]', 'flow_Link_29__(77.796, 360.0]']",leak_label__0,0.274,1.0,0.606,0.274
"['flow_Link_9__(936.72, 1542.24]', 'flow_Link_29__(77.796, 360.0]']",leak_label__0,0.283,1.0,0.614,0.283
"['flow_Link_9__(328.172, 936.72]', 'flow_Link_30__(121.68, 262.8]']",leak_label__0,0.114,1.0,0.496,0.114
"['flow_Link_9__(936.72, 1542.24]', 'flow_Link_30__(121.68, 262.8]']",leak_label__0,0.286,1.0,0.616,0.286
"['flow_Link_9__(328.172, 936.72]', 'flow_Link_32__(-113.04, 3.6]']",leak_label__0,0.274,1.0,0.606,0.274
"['flow_Link_9__(936.72, 1542.24]', 'flow_Link_32__(-113.04, 3.6]']",leak_label__0,0.286,1.0,0.616,0.286
"['flow_Link_26__(-437.04, -301.68]', 'flow_Link_23__(1129.68, 1780.56]']",leak_label__0,0.181,0.988,0.53,0.183
"['flow_Link_26__(-437.04, -301.68]', 'flow_Link_11__(148.37, 717.12]']",leak_label__0,0.221,0.997,0.563,0.222
"['flow_Link_26__(-437.04, -301.68]', 'demand_Node_3__(297.36, 370.08]']",leak_label__0,0.063,1.0,0.469,0.063
"['flow_Link_26__(-437.04, -301.68]', 'demand_Node_22__(123.84, 164.16]']",leak_label__0,0.184,1.0,0.539,0.184
"['flow_Link_26__(-437.04, -301.68]', 'demand_Node_18__(516.96, 650.88]']",leak_label__0,0.057,1.0,0.466,0.057
"['flow_Link_26__(-437.04, -301.68]', 'pressure_Node_3__(68.01, 69.632]']",leak_label__0,0.0,0.0,0.0,0.0
"['flow_Link_26__(-301.68, -166.32]', 'flow_Link_29__(77.796, 360.0]']",leak_label__0,0.236,0.992,0.571,0.238
"['flow_Link_26__(-437.04, -301.68]', 'flow_Link_29__(77.796, 360.0]']",leak_label__0,0.22,0.981,0.553,0.224
