antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1,0.135,1.0,0.648,0.135
"['flow_Link_9__flow_Link_9__(658.8, 936.0]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1,0.06,1.0,0.596,0.06
"['flow_Link_9__flow_Link_9__(658.8, 936.0]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1,0.004,1.0,0.562,0.004
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_13_diameter__flow_Link_13_diameter__348.219923471']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_13_length__flow_Link_13_length__853.906805506']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_13_roughness__flow_Link_13_roughness__113.370801256']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_17_diameter__flow_Link_17_diameter__481.354459194']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_17_length__flow_Link_17_length__2002.78859473']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_17_roughness__flow_Link_17_roughness__127.188317114']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_9_diameter__flow_Link_9_diameter__1055.76511909']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_9_length__flow_Link_9_length__766.696628727']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_9_roughness__flow_Link_9_roughness__134.359122776']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_26_diameter__flow_Link_26_diameter__587.312772971']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_26_length__flow_Link_26_length__777.669684609']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_26_roughness__flow_Link_26_roughness__147.062539553']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_23_diameter__flow_Link_23_diameter__1006.03383141']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_23_length__flow_Link_23_length__2795.97472633']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_23_roughness__flow_Link_23_roughness__119.133541402']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_11_diameter__flow_Link_11_diameter__749.134747014']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_11_length__flow_Link_11_length__1372.92841457']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_11_roughness__flow_Link_11_roughness__142.978191141']",class__1,0.162,0.818,0.577,0.198
"['flow_Link_9__flow_Link_9__(1231.2, 3358.8]', 'flow_Link_2_diameter__flow_Link_2_diameter__1140.16055647']",class__1,0.162,0.818,0.577,0.198
