antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,f1
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_14_flow_Link_14_bin2', 'flow_Link_17_flow_Link_17_bin1', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.2517123287671233,0.28807077625570776,0.2405821917808219,0.95578231292517,3.31787321625698,1.0,0.16807122583974476,16.10055321390936,0.9336009837373875,0.8040824112933995,0.9378903329150148,0.8954659533716398,0.38440492476060195
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_14_flow_Link_14_bin2', 'flow_Link_17_flow_Link_17_bin1', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.2517123287671233,0.28807077625570776,0.2405821917808219,0.95578231292517,3.31787321625698,1.0,0.16807122583974476,16.10055321390936,0.9336009837373875,0.8040824112933995,0.9378903329150148,0.8954659533716398,0.38440492476060195
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_14_flow_Link_14_bin2', 'flow_Link_17_flow_Link_17_bin1', 'flow_Link_29_flow_Link_29_bin0', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.2517123287671233,0.28807077625570776,0.2405821917808219,0.95578231292517,3.31787321625698,1.0,0.16807122583974476,16.10055321390936,0.9336009837373875,0.8040824112933995,0.9378903329150148,0.8954659533716398,0.38440492476060195
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_17_flow_Link_17_bin1'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.24440639269406392,0.2945205479452055,0.23904109589041095,0.9780476412891173,3.320812921586305,1.0,0.16705839119284416,32.13684057126205,0.9249269814993824,0.7971069661210506,0.9688830643515642,0.8948377741329308,0.38418493716172825
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_17_flow_Link_17_bin1'}","{'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.24440639269406392,0.2945205479452055,0.23904109589041095,0.9780476412891173,3.320812921586305,1.0,0.16705839119284416,32.13684057126205,0.9249269814993824,0.7971069661210506,0.9688830643515642,0.8948377741329308,0.38418493716172825
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_17_flow_Link_17_bin1'}","{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.24440639269406392,0.2945205479452055,0.23904109589041095,0.9780476412891173,3.320812921586305,1.0,0.16705839119284416,32.13684057126205,0.9249269814993824,0.7971069661210506,0.9688830643515642,0.8948377741329308,0.38418493716172825
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_17_flow_Link_17_bin1'}","{'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.24440639269406392,0.2945205479452055,0.23904109589041095,0.9780476412891173,3.320812921586305,1.0,0.16705839119284416,32.13684057126205,0.9249269814993824,0.7971069661210506,0.9688830643515642,0.8948377741329308,0.38418493716172825
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_16_flow_Link_16_bin1'}","{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.2531963470319635,0.3421232876712329,0.2405821917808219,0.9501803426510369,2.777303904445473,1.0,0.15395782510790015,13.205163329820845,0.8569033814900925,0.6781979082864038,0.9242720460911128,0.82669177292712,0.38394971761705227
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_16_flow_Link_16_bin1'}","{'flow_Link_14_flow_Link_14_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.2531963470319635,0.3421232876712329,0.2405821917808219,0.9501803426510369,2.777303904445473,1.0,0.15395782510790015,13.205163329820845,0.8569033814900925,0.6781979082864038,0.9242720460911128,0.82669177292712,0.38394971761705227
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_16_flow_Link_16_bin1', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_14_flow_Link_14_bin2', 'leak_label=0.0'}",0.2432648401826484,0.4392123287671233,0.23864155251141553,0.9809948381041764,2.233532107028612,1.0,0.13179663554763243,29.507124133265663,0.7298176216792059,0.5376800411522633,0.96610987924531,0.7621673345816529,0.38389495914057475
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_16_flow_Link_16_bin1', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_14_flow_Link_14_bin2', 'leak_label=0.0'}",0.2432648401826484,0.4392123287671233,0.23864155251141553,0.9809948381041764,2.233532107028612,1.0,0.13179663554763243,29.507124133265663,0.7298176216792059,0.5376800411522633,0.96610987924531,0.7621673345816529,0.38389495914057475
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_16_flow_Link_16_bin1', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_14_flow_Link_14_bin2', 'leak_label=0.0'}",0.2432648401826484,0.43904109589041096,0.23864155251141553,0.9809948381041764,2.234403219394848,1.0,0.1318382904860199,29.51613394216131,0.7300482839259227,0.5378875595008362,0.9661202242150153,0.7622732900869296,0.38389495914057475
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_16_flow_Link_16_bin1', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_14_flow_Link_14_bin2', 'leak_label=0.0'}",0.2432648401826484,0.4392123287671233,0.23864155251141553,0.9809948381041764,2.233532107028612,1.0,0.13179663554763243,29.507124133265663,0.7298176216792059,0.5376800411522633,0.96610987924531,0.7621673345816529,0.38389495914057475
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2'}","{'flow_Link_17_flow_Link_17_bin1', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.2457191780821918,0.292865296803653,0.23904109589041095,0.9728222996515679,3.321739756362399,1.0,0.1670784758710202,26.018930745814224,0.9266481607359875,0.7980182926829266,0.9615664452252376,0.8945187311939382,0.3837800687285223
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_17_flow_Link_17_bin1', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.2457191780821918,0.292865296803653,0.23904109589041095,0.9728222996515679,3.321739756362399,1.0,0.1670784758710202,26.018930745814224,0.9266481607359875,0.7980182926829266,0.9615664452252376,0.8945187311939382,0.3837800687285223
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2'}","{'flow_Link_17_flow_Link_17_bin1', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.2457191780821918,0.292865296803653,0.23904109589041095,0.9728222996515679,3.321739756362399,1.0,0.1670784758710202,26.018930745814224,0.9266481607359875,0.7980182926829266,0.9615664452252376,0.8945187311939382,0.3837800687285223
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2'}","{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_17_flow_Link_17_bin1', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.2457191780821918,0.292865296803653,0.23904109589041095,0.9728222996515679,3.321739756362399,1.0,0.1670784758710202,26.018930745814224,0.9266481607359875,0.7980182926829266,0.9615664452252376,0.8945187311939382,0.3837800687285223
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_17_flow_Link_17_bin1', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.25422374429223743,0.28807077625570776,0.2405821917808219,0.9463403682083521,3.285096740838187,1.0,0.1673477604199245,13.267501098565193,0.9327126683600495,0.7973893303064697,0.9246278562503271,0.8907449810132309,0.3836352052425594
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_14_flow_Link_14_bin2', 'flow_Link_17_flow_Link_17_bin1', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.25422374429223743,0.28807077625570776,0.2405821917808219,0.9463403682083521,3.285096740838187,1.0,0.1673477604199245,13.267501098565193,0.9327126683600495,0.7973893303064697,0.9246278562503271,0.8907449810132309,0.3836352052425594
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_28_flow_Link_28_bin2', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_15_flow_Link_15_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_29_flow_Link_29_bin2', 'leak_label=1.0', 'flow_Link_15_flow_Link_15_bin2'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_29_flow_Link_29_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_28_flow_Link_28_bin2', 'leak_label=1.0', 'flow_Link_15_flow_Link_15_bin2'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_15_flow_Link_15_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_28_flow_Link_28_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_15_flow_Link_15_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_28_flow_Link_28_bin2', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2617579908675799,0.23732876712328768,1.0,3.820322721325774,1.0,0.17520606586601614,inf,0.9679688669360874,0.9066724814653293,1.0,0.9533362407326647,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2617579908675799,0.23732876712328768,1.0,3.820322721325774,1.0,0.17520606586601614,inf,0.9679688669360874,0.9066724814653293,1.0,0.9533362407326647,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_15_flow_Link_15_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_28_flow_Link_28_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_28_flow_Link_28_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}",{'leak_label=1.0'},0.23732876712328768,0.4397260273972603,0.23732876712328768,1.0,2.2741433021806854,1.0,0.13296913116907488,inf,0.7346205657835654,0.5397196261682243,1.0,0.7698598130841121,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_15_flow_Link_15_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_29_flow_Link_29_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_28_flow_Link_28_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_15_flow_Link_15_bin2'}",0.23732876712328768,0.42442922374429226,0.23732876712328768,1.0,2.35610543302851,1.0,0.13659950272096077,inf,0.7546774434964826,0.5591715976331361,1.0,0.779585798816568,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}",{'leak_label=1.0'},0.23732876712328768,0.4397260273972603,0.23732876712328768,1.0,2.2741433021806854,1.0,0.13296913116907488,inf,0.7346205657835654,0.5397196261682243,1.0,0.7698598130841121,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_4_flow_Link_4_bin1'}","{'leak_label=1.0', 'flow_Link_28_flow_Link_28_bin2', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_6_flow_Link_6_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_28_flow_Link_28_bin2'}","{'leak_label=1.0', 'flow_Link_29_flow_Link_29_bin2', 'flow_Link_5_flow_Link_5_bin1'}",0.23732876712328768,0.2600456621004566,0.23732876712328768,1.0,3.8454784899034244,1.0,0.17561245074122728,inf,0.9702140398143992,0.9126426690079016,1.0,0.956321334503951,0.38361472460559093
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_16_flow_Link_16_bin1', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_14_flow_Link_14_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.2432648401826484,0.3421232876712329,0.23841324200913241,0.9800563115908024,2.864629058904047,1.0,0.15518667511102768,32.98671232876709,0.8601617814340272,0.6871195920381641,0.9696847630635831,0.8384599208938329,0.3835276834083188
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_16_flow_Link_16_bin1', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_14_flow_Link_14_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.2432648401826484,0.3421232876712329,0.23841324200913241,0.9800563115908024,2.864629058904047,1.0,0.15518667511102768,32.98671232876709,0.8601617814340272,0.6871195920381641,0.9696847630635831,0.8384599208938329,0.3835276834083188
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_16_flow_Link_16_bin1', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.2432648401826484,0.3421232876712329,0.23841324200913241,0.9800563115908024,2.864629058904047,1.0,0.15518667511102768,32.98671232876709,0.8601617814340272,0.6871195920381641,0.9696847630635831,0.8384599208938329,0.3835276834083188
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_16_flow_Link_16_bin1', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.2432648401826484,0.3421232876712329,0.23841324200913241,0.9800563115908024,2.864629058904047,1.0,0.15518667511102768,32.98671232876709,0.8601617814340272,0.6871195920381641,0.9696847630635831,0.8384599208938329,0.3835276834083188
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.2517123287671233,0.3436073059360731,0.24001141552511415,0.9535147392290249,2.7750129952313145,1.0,0.1535212203665478,14.120447711326399,0.854806716424002,0.6755020080321285,0.9291807157645665,0.8260098613088646,0.38349293205654356
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.2517123287671233,0.3436073059360731,0.24001141552511415,0.9535147392290249,2.7750129952313145,1.0,0.1535212203665478,14.120447711326399,0.854806716424002,0.6755020080321285,0.9291807157645665,0.8260098613088646,0.38349293205654356
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.2517123287671233,0.3436073059360731,0.24001141552511415,0.9535147392290249,2.7750129952313145,1.0,0.1535212203665478,14.120447711326399,0.854806716424002,0.6755020080321285,0.9291807157645665,0.8260098613088646,0.38349293205654356
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_16_flow_Link_16_bin1', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_14_flow_Link_14_bin2', 'flow_Link_15_flow_Link_15_bin2', 'leak_label=0.0'}",0.2432648401826484,0.433675799086758,0.23812785388127855,0.9788831534490849,2.2571772635467187,1.0,0.13262977992535602,26.818597158802643,0.7360154624346638,0.5426638917793964,0.9627124418895352,0.7639875098648425,0.3830685887429988
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_16_flow_Link_16_bin1', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_14_flow_Link_14_bin2', 'flow_Link_15_flow_Link_15_bin2', 'leak_label=0.0'}",0.2432648401826484,0.4338470319634703,0.23812785388127855,0.9788831534490849,2.256286389741872,1.0,0.1325881249869686,26.810488330796556,0.735784302594414,0.5424522168768692,0.9627011642734115,0.7638791507279631,0.3830685887429988
