antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['pressure_Node_22__(57.083, 61.352]', 'pressure_Node_6__(62.152, 64.055]']",class__0,0.061,0.453,-0.216,0.135
"['pressure_Node_22__(57.083, 61.352]', 'pressure_Node_6__(64.055, 65.45]']",class__0,0.0,0.006,-0.99,0.041
"['pressure_Node_22__(61.352, 63.357]', 'pressure_Node_6__(64.055, 65.45]']",class__0,0.12,0.995,0.497,0.12
"['pressure_Node_22__(65.191, 69.016]', 'pressure_Node_6__(62.152, 64.055]']",class__0,0.0,0.0,-1.0,0.003
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_9__(48.634, 61.222]']",class__0,0.0,0.0,-1.0,0.002
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_9__(61.222, 63.327]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_9__(63.327, 64.9]']",class__0,0.103,1.0,0.49,0.103
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_9__(64.9, 66.942]']",class__0,0.091,1.0,0.484,0.091
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_27__(52.678, 59.402]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_27__(59.402, 61.843]']",class__0,0.028,0.994,0.449,0.028
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_27__(61.843, 64.359]']",class__0,0.166,0.964,0.506,0.172
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_32__(51.31, 58.955]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_32__(61.473, 64.32]']",class__0,0.185,0.968,0.521,0.191
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_26__(59.291, 61.719]']",class__0,0.019,1.0,0.448,0.019
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_26__(61.719, 64.371]']",class__0,0.175,0.965,0.512,0.181
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_18__(63.104, 64.914]']",class__0,0.0,0.0,-1.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_18__(64.914, 66.153]']",class__0,0.096,0.986,0.478,0.098
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_18__(66.153, 67.58]']",class__0,0.098,0.997,0.486,0.099
"['pressure_Node_23__(56.233, 61.835]', 'pressure_Node_30__(48.179, 57.483]']",class__1,0.149,0.871,0.597,0.171
"['pressure_Node_23__(56.233, 61.835]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(61.835, 63.762]', 'pressure_Node_30__(48.179, 57.483]']",class__1,0.024,1.0,0.574,0.024
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_30__(57.483, 61.222]']",class__0,0.001,0.123,-0.781,0.005
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.193,0.992,0.54,0.195
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_24__(60.37, 62.535]']",class__0,0.012,1.0,0.445,0.012
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_24__(62.535, 64.984]']",class__0,0.182,0.966,0.517,0.188
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_25__(52.373, 59.411]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_25__(59.411, 61.795]']",class__0,0.017,1.0,0.447,0.017
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_25__(61.795, 64.446]']",class__0,0.177,0.966,0.514,0.183
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.193,0.992,0.54,0.195
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_19__(64.344, 65.895]']",class__0,0.0,0.0,-1.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_19__(65.895, 66.888]']",class__0,0.089,0.983,0.473,0.09
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_19__(66.888, 67.959]']",class__0,0.106,1.0,0.492,0.106
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_2__(69.612, 69.724]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_2__(69.724, 69.791]']",class__0,0.082,0.986,0.471,0.084
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_2__(69.791, 69.855]']",class__0,0.112,1.0,0.495,0.112
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_14__(57.8, 61.052]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_14__(61.052, 63.218]']",class__0,0.094,1.0,0.486,0.094
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_14__(63.218, 65.816]']",class__0,0.1,1.0,0.489,0.1
"['pressure_Node_23__(56.233, 61.835]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.146,1.0,0.656,0.146
"['pressure_Node_23__(56.233, 61.835]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.043,0.9,0.396,0.047
"['pressure_Node_23__(61.835, 63.762]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.049,1.0,0.589,0.049
"['pressure_Node_23__(61.835, 63.762]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.121,0.831,0.381,0.146
"['pressure_Node_23__(61.835, 63.762]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.005,0.899,0.379,0.006
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.0,0.095,-0.831,0.005
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.194,0.992,0.541,0.195
"['pressure_Node_23__(56.233, 61.835]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.146,1.0,0.656,0.146
"['pressure_Node_23__(56.233, 61.835]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.043,0.9,0.396,0.047
"['pressure_Node_23__(61.835, 63.762]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.049,1.0,0.589,0.049
"['pressure_Node_23__(61.835, 63.762]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.121,0.831,0.382,0.146
"['pressure_Node_23__(61.835, 63.762]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.005,0.887,0.371,0.006
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.001,0.109,-0.806,0.005
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.193,0.992,0.541,0.195
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_15__(57.534, 60.977]']",class__0,0.0,0.0,-1.0,0.002
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_15__(60.977, 63.149]']",class__0,0.091,1.0,0.484,0.091
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_15__(63.149, 65.682]']",class__0,0.103,1.0,0.49,0.103
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_3__(65.474, 66.827]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_3__(66.827, 67.591]']",class__0,0.079,0.988,0.47,0.08
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_3__(67.591, 68.328]']",class__0,0.115,1.0,0.497,0.115
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_1__nan']",class__0,0.195,0.968,0.527,0.201
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_17__(59.537, 62.27]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_17__(62.27, 64.144]']",class__0,0.097,0.987,0.479,0.098
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_17__(64.144, 66.361]']",class__0,0.098,0.995,0.485,0.098
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_16__(57.642, 61.064]']",class__0,0.0,0.0,-1.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_16__(61.064, 63.215]']",class__0,0.089,0.982,0.472,0.091
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_16__(63.215, 65.582]']",class__0,0.105,1.0,0.492,0.105
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_4__(63.699, 65.339]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_4__(65.339, 66.449]']",class__0,0.094,1.0,0.485,0.094
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_4__(66.449, 67.752]']",class__0,0.101,1.0,0.489,0.101
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_12__(40.868, 60.775]']",class__0,0.0,0.0,-1.0,0.002
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_12__(60.775, 62.962]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_12__(62.962, 64.608]']",class__0,0.105,1.0,0.491,0.105
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_12__(64.608, 66.806]']",class__0,0.09,1.0,0.483,0.09
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_13__(40.218, 60.227]']",class__0,0.0,0.0,-1.0,0.002
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_13__(60.227, 62.492]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_13__(62.492, 64.248]']",class__0,0.106,1.0,0.492,0.106
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_13__(64.248, 66.649]']",class__0,0.088,1.0,0.482,0.088
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_5__(62.898, 64.672]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_5__(64.672, 65.933]']",class__0,0.098,1.0,0.487,0.098
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_5__(65.933, 67.476]']",class__0,0.097,1.0,0.487,0.097
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_7__(52.463, 61.997]']",class__0,0.0,0.0,-1.0,0.002
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_7__(61.997, 63.931]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_7__(63.931, 65.356]']",class__0,0.1,1.0,0.489,0.1
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_7__(65.356, 67.176]']",class__0,0.094,1.0,0.485,0.094
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_11__(45.102000000000004, 60.942]']",class__0,0.0,0.0,-1.0,0.002
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_11__(60.942, 63.105]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_11__(63.105, 64.718]']",class__0,0.104,1.0,0.491,0.104
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_11__(64.718, 66.857]']",class__0,0.091,1.0,0.484,0.091
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_10__(48.012, 61.122]']",class__0,0.0,0.0,-1.0,0.002
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_10__(61.122, 63.248]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_10__(63.248, 64.84]']",class__0,0.103,1.0,0.49,0.103
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_10__(64.84, 66.914]']",class__0,0.091,1.0,0.484,0.091
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_6__(53.037, 62.152]']",class__0,0.0,0.0,-1.0,0.002
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_6__(62.152, 64.055]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_6__(64.055, 65.45]']",class__0,0.1,1.0,0.489,0.1
"['pressure_Node_23__(63.762, 65.881]', 'pressure_Node_6__(65.45, 67.222]']",class__0,0.095,1.0,0.486,0.095
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_27__(59.402, 61.843]']",class__0,0.058,1.0,0.467,0.058
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_27__(59.402, 61.843]']",class__0,0.081,1.0,0.478,0.081
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_27__(59.402, 61.843]']",class__0,0.0,0.0,-1.0,0.042
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_32__(61.473, 64.32]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_32__(61.473, 64.32]']",class__0,0.095,1.0,0.486,0.095
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_32__(61.473, 64.32]']",class__0,0.092,1.0,0.484,0.092
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_18__(64.914, 66.153]']",class__0,0.012,1.0,0.445,0.012
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_18__(64.914, 66.153]']",class__0,0.145,0.848,0.41,0.171
"['pressure_Node_9__(48.634, 61.222]', 'pressure_Node_30__(48.179, 57.483]']",class__1,0.002,0.093,-0.792,0.022
"['pressure_Node_9__(48.634, 61.222]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.0,0.0,-1.0,0.002
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_30__(57.483, 61.222]']",class__0,0.092,1.0,0.485,0.092
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_30__(57.483, 61.222]']",class__0,0.049,1.0,0.462,0.049
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.108,1.0,0.493,0.108
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_30__(48.179, 57.483]']",class__1,0.063,1.0,0.598,0.063
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.092,1.0,0.484,0.092
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_24__(62.535, 64.984]']",class__0,0.091,1.0,0.484,0.091
"['pressure_Node_9__(48.634, 61.222]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.0,0.0,-1.0,0.002
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.108,1.0,0.493,0.108
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.092,1.0,0.484,0.092
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_19__(64.344, 65.895]']",class__0,0.078,0.479,-0.169,0.162
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_19__(64.344, 65.895]']",class__0,0.0,0.0,-1.0,0.021
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_14__(61.052, 63.218]']",class__0,0.013,1.0,0.446,0.013
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_14__(61.052, 63.218]']",class__0,0.147,0.84,0.404,0.175
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_14__(63.218, 65.816]']",class__0,0.01,1.0,0.444,0.01
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_14__(63.218, 65.816]']",class__0,0.126,0.687,0.227,0.183
"['pressure_Node_9__(48.634, 61.222]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.021,0.678,0.179,0.031
"['pressure_Node_9__(48.634, 61.222]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.0,0.0,-1.0,0.002
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.095,1.0,0.486,0.095
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.041,1.0,0.584,0.041
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.049,1.0,0.462,0.049
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.108,1.0,0.493,0.108
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.066,1.0,0.6,0.066
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.091,1.0,0.484,0.091
"['pressure_Node_9__(48.634, 61.222]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.0,0.0,0.0,0.0
"['pressure_Node_9__(48.634, 61.222]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.021,0.68,0.181,0.031
"['pressure_Node_9__(48.634, 61.222]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.0,0.0,-1.0,0.002
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.095,1.0,0.486,0.095
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.041,1.0,0.584,0.041
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.049,1.0,0.462,0.049
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.108,1.0,0.493,0.108
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.066,1.0,0.6,0.066
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.092,1.0,0.484,0.092
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_15__(57.534, 60.977]']",class__0,0.079,0.463,-0.203,0.17
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_15__(57.534, 60.977]']",class__0,0.0,0.004,-0.992,0.018
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_15__(63.149, 65.682]']",class__0,0.012,1.0,0.445,0.012
"['pressure_Node_9__(64.9, 66.942]', 'pressure_Node_15__(63.149, 65.682]']",class__0,0.122,0.694,0.234,0.176
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_3__(65.474, 66.827]']",class__0,0.069,0.457,-0.209,0.15
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_3__(65.474, 66.827]']",class__0,0.0,0.0,-1.0,0.03
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_17__(62.27, 64.144]']",class__0,0.011,1.0,0.445,0.011
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_17__(62.27, 64.144]']",class__0,0.146,0.844,0.407,0.173
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_4__(66.449, 67.752]']",class__0,0.009,1.0,0.444,0.009
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_12__(60.775, 62.962]']",class__0,0.093,0.474,-0.185,0.197
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_12__(62.962, 64.608]']",class__0,0.154,0.795,0.366,0.194
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_13__(60.227, 62.492]']",class__0,0.091,0.475,-0.182,0.191
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_13__(62.492, 64.248]']",class__0,0.15,0.799,0.368,0.188
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_5__(65.933, 67.476]']",class__0,0.006,1.0,0.442,0.006
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_7__(63.931, 65.356]']",class__0,0.154,0.799,0.37,0.192
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_11__(60.942, 63.105]']",class__0,0.094,0.473,-0.186,0.198
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_11__(60.942, 63.105]']",class__0,0.001,1.0,0.44,0.001
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_11__(63.105, 64.718]']",class__0,0.155,0.794,0.366,0.195
"['pressure_Node_9__(61.222, 63.327]', 'pressure_Node_10__(61.122, 63.248]']",class__0,0.095,0.472,-0.189,0.2
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_10__(63.248, 64.84]']",class__0,0.157,0.793,0.365,0.197
"['pressure_Node_9__(63.327, 64.9]', 'pressure_Node_6__(64.055, 65.45]']",class__0,0.153,0.801,0.371,0.191
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_32__(61.473, 64.32]']",class__0,0.019,0.979,0.437,0.02
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_26__(52.355, 59.291]']",class__0,0.0,0.0,-1.0,0.004
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_26__(59.291, 61.719]']",class__0,0.131,0.702,0.248,0.186
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_18__(63.104, 64.914]']",class__0,0.048,0.938,0.425,0.052
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_18__(64.914, 66.153]']",class__0,0.091,0.999,0.483,0.091
"['pressure_Node_27__(52.678, 59.402]', 'pressure_Node_30__(48.179, 57.483]']",class__1,0.134,0.858,0.578,0.156
"['pressure_Node_27__(52.678, 59.402]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_30__(57.483, 61.222]']",class__0,0.107,0.846,0.387,0.127
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.032,0.98,0.443,0.033
"['pressure_Node_27__(61.843, 64.359]', 'pressure_Node_30__(48.179, 57.483]']",class__1,0.0,0.0,0.0,0.0
"['pressure_Node_27__(61.843, 64.359]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.167,0.992,0.523,0.168
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_24__(62.535, 64.984]']",class__0,0.015,0.984,0.437,0.015
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_25__(52.373, 59.411]']",class__0,0.0,0.0,-1.0,0.006
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_25__(59.411, 61.795]']",class__0,0.128,0.706,0.252,0.182
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_25__(61.795, 64.446]']",class__0,0.011,0.985,0.436,0.011
"['pressure_Node_27__(52.678, 59.402]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.032,0.98,0.443,0.033
"['pressure_Node_27__(61.843, 64.359]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.167,0.992,0.523,0.168
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_19__(64.344, 65.895]']",class__0,0.041,0.927,0.414,0.045
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_19__(65.895, 66.888]']",class__0,0.098,1.0,0.487,0.098
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_2__(69.612, 69.724]']",class__0,0.034,0.913,0.401,0.037
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_2__(69.724, 69.791]']",class__0,0.105,0.991,0.486,0.106
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_2__(69.791, 69.855]']",class__0,0.0,0.0,-1.0,0.056
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_14__(61.052, 63.218]']",class__0,0.094,1.0,0.485,0.094
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_14__(63.218, 65.816]']",class__0,0.0,0.0,-1.0,0.05
"['pressure_Node_27__(52.678, 59.402]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.13,1.0,0.644,0.13
"['pressure_Node_27__(52.678, 59.402]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.058,0.885,0.392,0.065
"['pressure_Node_27__(52.678, 59.402]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.057,1.0,0.594,0.057
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.107,0.977,0.479,0.11
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.032,0.978,0.442,0.033
"['pressure_Node_27__(61.843, 64.359]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.009,1.0,0.565,0.009
"['pressure_Node_27__(61.843, 64.359]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.0,0.0,-1.0,0.024
"['pressure_Node_27__(61.843, 64.359]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.166,0.992,0.523,0.168
"['pressure_Node_27__(52.678, 59.402]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.13,1.0,0.644,0.13
"['pressure_Node_27__(52.678, 59.402]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.058,0.885,0.392,0.065
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.057,1.0,0.594,0.057
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.107,0.978,0.479,0.109
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.032,0.975,0.44,0.033
"['pressure_Node_27__(61.843, 64.359]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.009,1.0,0.565,0.009
"['pressure_Node_27__(61.843, 64.359]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.0,0.0,-1.0,0.024
"['pressure_Node_27__(61.843, 64.359]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.166,0.992,0.523,0.168
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_15__(57.534, 60.977]']",class__0,0.042,1.0,0.459,0.042
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_15__(63.149, 65.682]']",class__0,0.0,0.0,-1.0,0.054
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_3__(65.474, 66.827]']",class__0,0.032,0.908,0.397,0.035
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_3__(66.827, 67.591]']",class__0,0.107,0.979,0.48,0.109
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_1__nan']",class__0,0.139,0.7,0.249,0.199
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_17__(59.537, 62.27]']",class__0,0.049,0.94,0.426,0.052
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_17__(62.27, 64.144]']",class__0,0.091,0.998,0.483,0.091
