antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['flow_Link_26__flow_Link_26__(-166.32, -30.96]', 'flow_Link_29_length__flow_Link_29_length__(409.442, 409.606]']",class__1.0,0.218,0.687,0.527,0.318
"['flow_Link_26__flow_Link_26__(-301.68, -166.32]', 'flow_Link_29_length__flow_Link_29_length__(409.442, 409.606]']",class__1.0,0.088,0.272,-0.478,0.325
"['flow_Link_26__flow_Link_26__(-437.04, -301.68]', 'flow_Link_29_length__flow_Link_29_length__(409.442, 409.606]']",class__1.0,0.005,0.022,-0.96,0.227
"['flow_Link_26__flow_Link_26__(-166.32, -30.96]', 'flow_Link_30_diameter__flow_Link_30_diameter__(1904.169, 1904.931]']",class__1.0,0.218,0.687,0.527,0.318
"['flow_Link_26__flow_Link_26__(-301.68, -166.32]', 'flow_Link_30_diameter__flow_Link_30_diameter__(1904.169, 1904.931]']",class__1.0,0.088,0.272,-0.478,0.325
"['flow_Link_26__flow_Link_26__(-437.04, -301.68]', 'flow_Link_30_diameter__flow_Link_30_diameter__(1904.169, 1904.931]']",class__1.0,0.005,0.022,-0.96,0.227
"['flow_Link_26__flow_Link_26__(-166.32, -30.96]', 'flow_Link_30_length__flow_Link_30_length__(438.308, 438.484]']",class__1.0,0.218,0.687,0.527,0.318
"['flow_Link_26__flow_Link_26__(-301.68, -166.32]', 'flow_Link_30_length__flow_Link_30_length__(438.308, 438.484]']",class__1.0,0.088,0.272,-0.478,0.325
"['flow_Link_26__flow_Link_26__(-437.04, -301.68]', 'flow_Link_30_length__flow_Link_30_length__(438.308, 438.484]']",class__1.0,0.005,0.022,-0.96,0.227
"['flow_Link_26__flow_Link_26__(-166.32, -30.96]', 'flow_Link_32_diameter__flow_Link_32_diameter__(156.591, 156.653]']",class__1.0,0.218,0.687,0.527,0.318
"['flow_Link_26__flow_Link_26__(-301.68, -166.32]', 'flow_Link_32_diameter__flow_Link_32_diameter__(156.591, 156.653]']",class__1.0,0.088,0.272,-0.478,0.325
"['flow_Link_26__flow_Link_26__(-437.04, -301.68]', 'flow_Link_32_diameter__flow_Link_32_diameter__(156.591, 156.653]']",class__1.0,0.005,0.022,-0.96,0.227
"['flow_Link_26__flow_Link_26__(-166.32, -30.96]', 'flow_Link_32_length__flow_Link_32_length__(322.652, 322.781]']",class__1.0,0.218,0.687,0.527,0.318
"['flow_Link_26__flow_Link_26__(-301.68, -166.32]', 'flow_Link_32_length__flow_Link_32_length__(322.652, 322.781]']",class__1.0,0.088,0.272,-0.478,0.325
"['flow_Link_26__flow_Link_26__(-437.04, -301.68]', 'flow_Link_32_length__flow_Link_32_length__(322.652, 322.781]']",class__1.0,0.005,0.022,-0.96,0.227
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'flow_Link_11__flow_Link_11__(148.37, 717.12]']",class__0.0,0.344,1.0,0.67,0.344
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_11__flow_Link_11__(148.37, 717.12]']",class__1.0,0.062,0.591,0.287,0.105
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'flow_Link_11__flow_Link_11__(148.37, 717.12]']",class__1.0,0.2,1.0,0.7,0.2
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'flow_Link_11__flow_Link_11__(148.37, 717.12]']",class__1.0,0.161,1.0,0.667,0.161
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'flow_Link_11__flow_Link_11__(148.37, 717.12]']",class__1.0,0.0,0.0,-1.0,0.174
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_3__demand_Node_3__(151.92, 224.64]']",class__1.0,0.003,0.055,-0.882,0.058
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_3__demand_Node_3__(224.64, 297.36]']",class__1.0,0.007,0.027,-0.954,0.266
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_3__demand_Node_3__(297.36, 370.08]']",class__1.0,0.0,0.003,-0.994,0.03
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_3__demand_Node_3__(151.92, 224.64]']",class__1.0,0.001,1.0,0.561,0.001
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_3__demand_Node_3__(224.64, 297.36]']",class__1.0,0.001,0.161,-0.634,0.005
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_3__demand_Node_3__(297.36, 370.08]']",class__1.0,0.0,0.009,-0.98,0.036
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_3__demand_Node_3__(151.92, 224.64]']",class__1.0,0.069,1.0,0.602,0.069
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_3__demand_Node_3__(224.64, 297.36]']",class__1.0,0.115,1.0,0.633,0.115
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_3__demand_Node_3__(297.36, 370.08]']",class__1.0,0.005,1.0,0.563,0.005
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_3__demand_Node_3__(151.92, 224.64]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_3__demand_Node_3__(224.64, 297.36]']",class__1.0,0.047,1.0,0.588,0.047
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_3__demand_Node_3__(297.36, 370.08]']",class__1.0,0.103,1.0,0.625,0.103
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_3__demand_Node_3__(151.92, 224.64]']",class__1.0,0.001,0.011,-0.977,0.061
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_3__demand_Node_3__(224.64, 297.36]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_22__demand_Node_22__(123.84, 164.16]']",class__1.0,0.004,0.019,-0.967,0.226
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_22__demand_Node_22__(164.16, 204.48]']",class__1.0,0.0,0.0,-1.0,0.004
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_22__demand_Node_22__(83.52, 123.84]']",class__1.0,0.006,0.049,-0.901,0.123
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_22__demand_Node_22__(123.84, 164.16]']",class__1.0,0.001,0.059,-0.868,0.018
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_22__demand_Node_22__(164.16, 204.48]']",class__1.0,0.0,0.003,-0.993,0.026
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_22__demand_Node_22__(42.998, 83.52]']",class__1.0,0.062,1.0,0.597,0.062
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_22__demand_Node_22__(83.52, 123.84]']",class__1.0,0.0,1.0,0.56,0.0
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_22__demand_Node_22__(123.84, 164.16]']",class__1.0,0.101,1.0,0.623,0.101
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_22__demand_Node_22__(164.16, 204.48]']",class__1.0,0.0,1.0,0.56,0.0
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_22__demand_Node_22__(42.998, 83.52]']",class__1.0,0.018,1.0,0.571,0.018
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_22__demand_Node_22__(83.52, 123.84]']",class__1.0,0.081,1.0,0.61,0.081
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_22__demand_Node_22__(123.84, 164.16]']",class__1.0,0.081,1.0,0.61,0.081
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_22__demand_Node_22__(164.16, 204.48]']",class__1.0,0.075,1.0,0.606,0.075
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_22__demand_Node_22__(83.52, 123.84]']",class__1.0,0.0,1.0,0.56,0.0
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_22__demand_Node_22__(123.84, 164.16]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_22__demand_Node_22__(164.16, 204.48]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_22__demand_Node_22__(42.998, 83.52]']",class__1.0,0.004,0.03,-0.941,0.132
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_22__demand_Node_22__(83.52, 123.84]']",class__1.0,0.0,0.009,-0.981,0.046
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'flow_Link_2__flow_Link_2__(3857.04, 5672.88]']",class__1.0,0.0,0.0,-1.0,0.144
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'flow_Link_2__flow_Link_2__(5672.88, 7488.72]']",class__1.0,0.002,0.009,-0.983,0.201
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'flow_Link_2__flow_Link_2__(7488.72, 9304.56]']",class__1.0,0.009,1.0,0.565,0.009
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_2__flow_Link_2__(3857.04, 5672.88]']",class__1.0,0.062,1.0,0.597,0.062
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_2__flow_Link_2__(5672.88, 7488.72]']",class__1.0,0.0,0.0,-1.0,0.026
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_2__flow_Link_2__(7488.72, 9304.56]']",class__1.0,0.001,0.041,-0.909,0.018
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'flow_Link_2__flow_Link_2__(3857.04, 5672.88]']",class__1.0,0.026,1.0,0.575,0.026
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'flow_Link_2__flow_Link_2__(5672.88, 7488.72]']",class__1.0,0.099,1.0,0.622,0.099
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'flow_Link_2__flow_Link_2__(7488.72, 9304.56]']",class__1.0,0.075,1.0,0.606,0.075
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'flow_Link_2__flow_Link_2__(3857.04, 5672.88]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'flow_Link_2__flow_Link_2__(5672.88, 7488.72]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'flow_Link_2__flow_Link_2__(7488.72, 9304.56]']",class__1.0,0.126,1.0,0.641,0.126
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'flow_Link_2__flow_Link_2__(3857.04, 5672.88]']",class__1.0,0.003,0.068,-0.851,0.041
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'flow_Link_2__flow_Link_2__(5672.88, 7488.72]']",class__1.0,0.002,1.0,0.561,0.002
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'flow_Link_2__flow_Link_2__(7488.72, 9304.56]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_18__demand_Node_18__(249.12, 383.04]']",class__1.0,0.004,0.049,-0.897,0.074
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_18__demand_Node_18__(383.04, 516.96]']",class__1.0,0.007,0.026,-0.956,0.259
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_18__demand_Node_18__(516.96, 650.88]']",class__1.0,0.0,0.008,-0.983,0.021
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_18__demand_Node_18__(249.12, 383.04]']",class__1.0,0.0,1.0,0.56,0.0
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_18__demand_Node_18__(383.04, 516.96]']",class__1.0,0.001,0.189,-0.572,0.004
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_18__demand_Node_18__(516.96, 650.88]']",class__1.0,0.0,0.009,-0.981,0.038
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_18__demand_Node_18__(249.12, 383.04]']",class__1.0,0.074,1.0,0.605,0.074
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_18__demand_Node_18__(383.04, 516.96]']",class__1.0,0.111,1.0,0.63,0.111
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_18__demand_Node_18__(516.96, 650.88]']",class__1.0,0.004,1.0,0.562,0.004
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_18__demand_Node_18__(249.12, 383.04]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_18__demand_Node_18__(383.04, 516.96]']",class__1.0,0.05,1.0,0.59,0.05
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_18__demand_Node_18__(516.96, 650.88]']",class__1.0,0.099,1.0,0.622,0.099
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_18__demand_Node_18__(249.12, 383.04]']",class__1.0,0.0,0.009,-0.982,0.057
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_18__demand_Node_18__(383.04, 516.96]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'pressure_Node_3__pressure_Node_3__(66.388, 68.01]']",class__0.0,0.294,0.997,0.621,0.295
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'pressure_Node_3__pressure_Node_3__(68.01, 69.632]']",class__0.0,0.048,1.0,0.462,0.048
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'pressure_Node_3__pressure_Node_3__(64.767, 66.388]']",class__1.0,0.0,0.0,-1.0,0.041
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'pressure_Node_3__pressure_Node_3__(66.388, 68.01]']",class__1.0,0.005,0.736,0.405,0.007
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'pressure_Node_3__pressure_Node_3__(68.01, 69.632]']",class__1.0,0.057,1.0,0.594,0.057
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'pressure_Node_3__pressure_Node_3__(64.767, 66.388]']",class__1.0,0.114,1.0,0.633,0.114
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'pressure_Node_3__pressure_Node_3__(66.388, 68.01]']",class__1.0,0.086,1.0,0.613,0.086
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'pressure_Node_3__pressure_Node_3__(64.767, 66.388]']",class__1.0,0.06,1.0,0.596,0.06
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'pressure_Node_3__pressure_Node_3__(66.388, 68.01]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'pressure_Node_3__pressure_Node_3__(66.388, 68.01]']",class__1.0,0.003,1.0,0.562,0.003
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'pressure_Node_3__pressure_Node_3__(68.01, 69.632]']",class__1.0,0.001,0.005,-0.99,0.175
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'flow_Link_29__flow_Link_29__(77.796, 360.0]']",class__0.0,0.344,0.971,0.654,0.354
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_29__flow_Link_29__(1202.4, 1483.2]']",class__1.0,0.062,1.0,0.597,0.062
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_29__flow_Link_29__(77.796, 360.0]']",class__0.0,0.04,0.972,0.442,0.041
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'flow_Link_29__flow_Link_29__(1202.4, 1483.2]']",class__1.0,0.2,1.0,0.7,0.2
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'flow_Link_29__flow_Link_29__(1202.4, 1483.2]']",class__1.0,0.161,1.0,0.668,0.161
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'flow_Link_29__flow_Link_29__(77.796, 360.0]']",class__0.0,0.174,0.976,0.518,0.178
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'flow_Link_30__flow_Link_30__(121.68, 262.8]']",class__0.0,0.344,0.971,0.654,0.354
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_30__flow_Link_30__(-19.44, 121.68]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_30__flow_Link_30__(-301.68, -160.56]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_30__flow_Link_30__(-443.506, -301.68]']",class__1.0,0.062,1.0,0.597,0.062
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_30__flow_Link_30__(121.68, 262.8]']",class__1.0,0.001,0.026,-0.944,0.044
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'flow_Link_30__flow_Link_30__(-301.68, -160.56]']",class__1.0,0.002,1.0,0.561,0.002
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'flow_Link_30__flow_Link_30__(-443.506, -301.68]']",class__1.0,0.198,1.0,0.699,0.198
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'flow_Link_30__flow_Link_30__(-301.68, -160.56]']",class__1.0,0.142,1.0,0.653,0.142
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'flow_Link_30__flow_Link_30__(-443.506, -301.68]']",class__1.0,0.019,1.0,0.571,0.019
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'flow_Link_30__flow_Link_30__(-19.44, 121.68]']",class__1.0,0.004,0.025,-0.952,0.163
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'flow_Link_32__flow_Link_32__(-113.04, 3.6]']",class__0.0,0.344,0.971,0.654,0.354
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_32__flow_Link_32__(-113.04, 3.6]']",class__0.0,0.043,0.974,0.444,0.044
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_32__flow_Link_32__(-580.183, -462.96]']",class__1.0,0.062,1.0,0.597,0.062
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'flow_Link_32__flow_Link_32__(-580.183, -462.96]']",class__1.0,0.2,1.0,0.7,0.2
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'flow_Link_32__flow_Link_32__(-580.183, -462.96]']",class__1.0,0.161,1.0,0.668,0.161
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'flow_Link_32__flow_Link_32__(-113.04, 3.6]']",class__0.0,0.174,0.976,0.518,0.178
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'pressure_Node_10__pressure_Node_10__(56.47, 60.698]']",class__1.0,0.0,1.0,0.56,0.0
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'pressure_Node_10__pressure_Node_10__(60.698, 64.927]']",class__0.0,0.239,1.0,0.578,0.239
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'pressure_Node_10__pressure_Node_10__(64.927, 69.155]']",class__0.0,0.104,1.0,0.491,0.104
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'pressure_Node_10__pressure_Node_10__(56.47, 60.698]']",class__1.0,0.0,0.0,-1.0,0.014
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'pressure_Node_10__pressure_Node_10__(60.698, 64.927]']",class__1.0,0.0,0.0,-1.0,0.029
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'pressure_Node_10__pressure_Node_10__(64.927, 69.155]']",class__1.0,0.062,1.0,0.597,0.062
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'pressure_Node_10__pressure_Node_10__(56.47, 60.698]']",class__1.0,0.001,1.0,0.561,0.001
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'pressure_Node_10__pressure_Node_10__(60.698, 64.927]']",class__1.0,0.152,1.0,0.66,0.152
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'pressure_Node_10__pressure_Node_10__(64.927, 69.155]']",class__1.0,0.048,1.0,0.589,0.048
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'pressure_Node_10__pressure_Node_10__(56.47, 60.698]']",class__1.0,0.125,1.0,0.641,0.125
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'pressure_Node_10__pressure_Node_10__(60.698, 64.927]']",class__1.0,0.025,1.0,0.575,0.025
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'pressure_Node_10__pressure_Node_10__(64.927, 69.155]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'pressure_Node_10__pressure_Node_10__(56.47, 60.698]']",class__1.0,0.004,1.0,0.563,0.004
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'pressure_Node_10__pressure_Node_10__(60.698, 64.927]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'pressure_Node_10__pressure_Node_10__(64.927, 69.155]']",class__1.0,0.0,0.0,-1.0,0.174
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_24__demand_Node_24__(154.08, 225.36]']",class__1.0,0.006,0.058,-0.879,0.1
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_24__demand_Node_24__(225.36, 296.64]']",class__1.0,0.005,0.019,-0.968,0.249
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_24__demand_Node_24__(154.08, 225.36]']",class__1.0,0.0,1.0,0.56,0.0
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_24__demand_Node_24__(225.36, 296.64]']",class__1.0,0.001,0.079,-0.823,0.011
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_24__demand_Node_24__(296.64, 367.92]']",class__1.0,0.0,0.008,-0.983,0.032
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_24__demand_Node_24__(154.08, 225.36]']",class__1.0,0.08,1.0,0.609,0.08
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_24__demand_Node_24__(225.36, 296.64]']",class__1.0,0.107,1.0,0.627,0.107
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_24__demand_Node_24__(296.64, 367.92]']",class__1.0,0.0,1.0,0.56,0.0
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_24__demand_Node_24__(154.08, 225.36]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_24__demand_Node_24__(225.36, 296.64]']",class__1.0,0.079,1.0,0.608,0.079
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_24__demand_Node_24__(296.64, 367.92]']",class__1.0,0.076,1.0,0.607,0.076
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_24__demand_Node_24__(154.08, 225.36]']",class__1.0,0.0,0.008,-0.983,0.053
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_24__demand_Node_24__(225.36, 296.64]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_24__demand_Node_24__(296.64, 367.92]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_9__demand_Node_9__(138.96, 181.44]']",class__1.0,0.007,0.025,-0.957,0.262
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_9__demand_Node_9__(181.44, 223.92]']",class__1.0,0.0,0.0,-1.0,0.016
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'demand_Node_9__demand_Node_9__(96.48, 138.96]']",class__1.0,0.004,0.05,-0.893,0.076
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_9__demand_Node_9__(138.96, 181.44]']",class__1.0,0.001,0.085,-0.809,0.013
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_9__demand_Node_9__(181.44, 223.92]']",class__1.0,0.0,0.0,-1.0,0.03
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'demand_Node_9__demand_Node_9__(96.48, 138.96]']",class__1.0,0.006,1.0,0.564,0.006
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_9__demand_Node_9__(138.96, 181.44]']",class__1.0,0.117,1.0,0.634,0.117
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_9__demand_Node_9__(181.44, 223.92]']",class__1.0,0.003,1.0,0.562,0.003
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'demand_Node_9__demand_Node_9__(96.48, 138.96]']",class__1.0,0.075,1.0,0.606,0.075
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_9__demand_Node_9__(138.96, 181.44]']",class__1.0,0.056,1.0,0.594,0.056
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_9__demand_Node_9__(181.44, 223.92]']",class__1.0,0.099,1.0,0.622,0.099
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'demand_Node_9__demand_Node_9__(96.48, 138.96]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_9__demand_Node_9__(138.96, 181.44]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_9__demand_Node_9__(181.44, 223.92]']",class__1.0,0.0,0.0,0.0,0.0
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'demand_Node_9__demand_Node_9__(96.48, 138.96]']",class__1.0,0.001,0.008,-0.982,0.068
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'flow_Link_13_diameter__flow_Link_13_diameter__(853.736, 854.078]']",class__1.0,0.01,0.029,-0.956,0.354
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_13_diameter__flow_Link_13_diameter__(853.736, 854.078]']",class__1.0,0.063,0.596,0.293,0.106
"['flow_Link_23__flow_Link_23__(2431.44, 3082.32]', 'flow_Link_13_diameter__flow_Link_13_diameter__(853.736, 854.078]']",class__1.0,0.2,1.0,0.7,0.2
"['flow_Link_23__flow_Link_23__(3082.32, 3733.2]', 'flow_Link_13_diameter__flow_Link_13_diameter__(853.736, 854.078]']",class__1.0,0.161,1.0,0.668,0.161
"['flow_Link_23__flow_Link_23__(475.546, 1129.68]', 'flow_Link_13_diameter__flow_Link_13_diameter__(853.736, 854.078]']",class__1.0,0.004,0.024,-0.954,0.178
"['flow_Link_23__flow_Link_23__(1129.68, 1780.56]', 'flow_Link_13_length__flow_Link_13_length__(348.15, 348.29]']",class__1.0,0.01,0.029,-0.956,0.354
"['flow_Link_23__flow_Link_23__(1780.56, 2431.44]', 'flow_Link_13_length__flow_Link_13_length__(348.15, 348.29]']",class__1.0,0.063,0.596,0.293,0.106
